site,year,month,day,time,snow_ratio_singlesvm,img_type,file,GBCC,GBCC_r,GCC,fog,kmeans,snow_es
konza,2012,12,20,121148,96.93514992905094,or_img,konza_2012_12_20_121148.jpg,-0.028466756765845022,0.9898181532275275,0.3283030459839141,0.0,65.84017551938838,96.93514992905094
konza,2012,12,21,120104,99.94346538471619,or_img,konza_2012_12_21_120104.jpg,-0.01637550267255246,0.8068519204921132,0.32961221242097505,0.0,64.82929166994268,99.94346538471619
konza,2012,12,22,121251,72.07395925763686,or_img,konza_2012_12_22_121251.jpg,0.025296586984584635,0.11555712804154358,0.32072514069332214,0.0,57.18757137027177,57.18757137027177
konza,2012,12,23,122023,53.28855492281714,or_img,konza_2012_12_23_122023.jpg,0.04803442585285556,0.06086082375801687,0.31290577012856724,0.0,46.982886110830314,46.982886110830314
konza,2012,12,24,120106,59.256513648803974,or_img,konza_2012_12_24_120106.jpg,0.03704176236479264,0.0915860767597803,0.3062154841279701,0.0,51.08763614171843,51.08763614171843
konza,2012,12,25,124200,61.50891262593928,or_img,konza_2012_12_25_124200.jpg,0.022531999830162006,0.1606238276555357,0.297636473994888,0.0,50.52809321097895,50.52809321097895
konza,2012,12,26,121926,54.84007443100344,or_img,konza_2012_12_26_121926.jpg,0.0398908175763715,0.08251807422882666,0.31442600012437666,0.0,45.01858903078703,45.01858903078703
konza,2012,12,27,123620,46.39750948171611,or_img,konza_2012_12_27_123620.jpg,0.05805268897824726,0.03164440850190758,0.3137289465300236,0.0,43.33808823143998,43.33808823143998
konza,2012,12,28,131104,56.83638283294583,or_img,konza_2012_12_28_131104.jpg,0.028268447317417914,0.1245502502873531,0.2959654385860174,0.0,47.59578124473498,47.59578124473498
konza,2012,12,29,123538,49.62747058140798,or_img,konza_2012_12_29_123538.jpg,0.046610724784557606,0.06171820302291711,0.31557156563612154,0.0,41.47375633206411,41.47375633206411
konza,2012,12,30,112120,44.88211971111186,or_img,konza_2012_12_30_112120.jpg,0.055180651918460465,0.04434036084809411,0.30852535056799013,0.0,41.37397835210956,41.37397835210956
konza,2012,12,31,112103,41.425458548146146,or_img,konza_2012_12_31_112103.jpg,0.04569623188676518,0.06351532986637613,0.2933693011190265,0.0,34.55013796692538,34.55013796692538
