B0,G0,R0,L,B1,G1,R1,B,G,R
0.5981260496554383,0.5808724136076853,0.5521163535280968,0.4235294117647059,0.8125,0.7890625,0.75,104.0,101.0,96.0
0.5979242907113411,0.58084073954816,0.5523681542761913,0.4274509803921568,0.8203125,0.796875,0.7578125,105.0,102.0,97.0
0.5998041775404764,0.5826669153250342,0.5483923908941498,0.4274509803921568,0.8203125,0.796875,0.75,105.0,102.0,96.0
0.6016821497590524,0.5844912311945081,0.5443790878772379,0.4274509803921568,0.8203125,0.796875,0.7421875,105.0,102.0,95.0
0.599667215843635,0.5882449831608991,0.5425560524299555,0.4313725490196078,0.8203125,0.8046875,0.7421875,105.0,103.0,95.0
0.5961280419483396,0.5846640411416407,0.5502720387215442,0.4274509803921568,0.8125,0.796875,0.75,104.0,102.0,96.0
0.5959467512799377,0.5845953845888913,0.550541284515752,0.4313725490196078,0.8203125,0.8046875,0.7578125,105.0,103.0,97.0
0.5995881780306763,0.582618701293959,0.5486797478205245,0.4313725490196078,0.828125,0.8046875,0.7578125,106.0,103.0,97.0
0.5977264097808241,0.580809624598348,0.5526149826275544,0.4313725490196078,0.828125,0.8046875,0.765625,106.0,103.0,98.0
0.5975322962042912,0.5807790542546382,0.5528569843385498,0.4392156862745098,0.8359375,0.8125,0.7734375,107.0,104.0,99.0
0.5960427617768118,0.5790129685831886,0.5563065776583577,0.4313725490196078,0.8203125,0.796875,0.765625,105.0,102.0,98.0
0.5958630474213941,0.5789989989094678,0.5565136008935662,0.4352941176470588,0.828125,0.8046875,0.7734375,106.0,103.0,99.0
0.6011048963653807,0.5788417520555518,0.5510128216682657,0.4392156862745098,0.84375,0.8125,0.7734375,108.0,104.0,99.0
0.5956867539383466,0.5789852561643742,0.5567165924657445,0.4392156862745098,0.8359375,0.8125,0.78125,107.0,104.0,100.0
0.5973418434894877,0.5807490145036686,0.5530942995273034,0.4392156862745098,0.84375,0.8203125,0.78125,108.0,105.0,100.0
0.6013324013712527,0.5788526854321404,0.55075304050825,0.4352941176470588,0.8359375,0.8046875,0.765625,107.0,103.0,98.0
0.5957689246464817,0.5845280015399442,0.5508052322203321,0.4352941176470588,0.828125,0.8125,0.765625,106.0,104.0,98.0
0.5937667641870212,0.5826683199966096,0.5549222095205806,0.4392156862745098,0.8359375,0.8203125,0.78125,107.0,105.0,100.0
0.5991683987687456,0.5825248321362805,0.5492376988713501,0.4392156862745098,0.84375,0.8203125,0.7734375,108.0,105.0,99.0
0.6018007272901282,0.5788749852981233,0.5502178078081172,0.4235294117647059,0.8203125,0.7890625,0.75,105.0,101.0,96.0
