site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
NEON.D19.DEJU.DP1.00033,2016,12,20,120005,0.09098230223420839,760.0,0.001359993987395003,41907.0,0.0749911421444242,42248.0,0.07560134997297907,0.13599939873950032
NEON.D19.DEJU.DP1.00033,2016,12,21,120006,-0.15118088945157576,31160.0,0.055759753483195125,556101.0,0.9951237057688798,556119.0,0.9951559161527918,99.51559161527918
NEON.D19.DEJU.DP1.00033,2016,12,22,120006,-0.14901748642250906,19651.0,0.03516479190302527,556388.0,0.9956372824456987,556403.0,0.995664124432292,99.5664124432292
NEON.D19.DEJU.DP1.00033,2016,12,23,120006,-0.12657174745241742,20656.0,0.03696320500477787,547301.0,0.979376406967464,547511.0,0.9797521947797705,97.97521947797705
NEON.D19.DEJU.DP1.00033,2016,12,24,120005,-0.10748500479207965,47469.0,0.08494415077322816,525532.0,0.9404215265574616,527384.0,0.9437356171688505,94.37356171688505
NEON.D19.DEJU.DP1.00033,2016,12,25,120006,-0.07201423863450565,159071.0,0.2846521099590928,399718.0,0.7152816798073103,443617.0,0.7938374377713278,79.38374377713278
NEON.D19.DEJU.DP1.00033,2016,12,26,120006,-0.029906236075962708,293973.0,0.5260546216532517,216834.0,0.3880170213984317,406773.0,0.7279063608350363,72.79063608350363
NEON.D19.DEJU.DP1.00033,2016,12,27,120006,-0.10004320186958639,70732.0,0.12657249304792548,532144.0,0.952253474247798,535105.0,0.95755208240132,95.75520824013199
NEON.D19.DEJU.DP1.00033,2016,12,28,120006,-0.1276077008431921,216.0,0.00038652460694384296,557044.0,0.9968111719927133,557054.0,0.9968290666504421,99.68290666504421
NEON.D19.DEJU.DP1.00033,2016,12,29,120006,-0.08191094995438872,75256.0,0.13466803620447151,496754.0,0.888924280545286,505038.0,0.9037482150078916,90.37482150078915
NEON.D19.DEJU.DP1.00033,2016,12,30,120005,-0.11861032786489176,7449.0,0.013329730542243918,545378.0,0.9759352642862,545715.0,0.9765383142516633,97.65383142516633
NEON.D19.DEJU.DP1.00033,2016,12,31,120005,0.10363770018829443,91222.0,0.1632386467344039,81569.0,0.1459649336287145,107601.0,0.1925483066285391,19.254830662853912
NEON.D19.DEJU.DP1.00033,2017,01,01,120005,0.0008525236012561422,329535.0,0.5896916034687004,179732.0,0.3216242622927351,378328.0,0.6770050069252326,67.70050069252326
NEON.D19.DEJU.DP1.00033,2017,01,02,120006,0.04420509515722213,129817.0,0.23230307823902252,121212.0,0.2169047252633199,190609.0,0.34108828150443965,34.10882815044396
NEON.D19.DEJU.DP1.00033,2017,01,03,120006,0.044761355011482165,178402.0,0.3192442728147939,118192.0,0.21150053862919763,207801.0,0.3718527770719329,37.18527770719329
NEON.D19.DEJU.DP1.00033,2017,01,04,120006,-0.08136356484478542,62845.0,0.11245897649715654,505332.0,0.9042743179451207,507339.0,0.9078657757513072,90.78657757513072
NEON.D19.DEJU.DP1.00033,2017,01,05,120005,-0.1269083291054138,21984.0,0.03933961555117335,543038.0,0.9717479143776417,543076.0,0.9718159140770114,97.18159140770113
NEON.D19.DEJU.DP1.00033,2017,01,06,120006,-0.019579610339790558,80378.0,0.14383367989320467,191260.0,0.34225322372258987,259248.0,0.4639154226897102,46.39154226897102
NEON.D19.DEJU.DP1.00033,2017,01,07,120006,-0.018626640084508764,70442.0,0.1260535479737879,185974.0,0.33279410764710304,247052.0,0.4420910981235662,44.209109812356616
NEON.D19.DEJU.DP1.00033,2017,01,08,120005,-0.06868157974290098,138806.0,0.2483885860715142,378326.0,0.6770014279936868,463158.0,0.8288053884393353,82.88053884393352
NEON.D19.DEJU.DP1.00033,2017,01,09,120006,-0.008654849513087535,71610.0,0.12814364399652128,170279.0,0.3047084423416233,232010.0,0.41517395396778245,41.51739539677825
NEON.D19.DEJU.DP1.00033,2017,01,10,120006,0.0014531332985301582,65264.0,0.116787694201773,153550.0,0.27477246942697725,210169.0,0.3760902320221321,37.60902320221321
NEON.D19.DEJU.DP1.00033,2017,01,11,120005,-0.010887606679508825,353359.0,0.632323836041988,195849.0,0.3504650821543736,404191.0,0.723285960209439,72.3285960209439
NEON.D19.DEJU.DP1.00033,2017,01,12,120005,-0.04032045925978971,136339.0,0.24397397400979912,234634.0,0.419869512155841,345187.0,0.6177003217459459,61.77003217459459
NEON.D19.DEJU.DP1.00033,2017,01,13,120006,-0.05422029716543418,218220.0,0.3904972209596547,341561.0,0.6112117188534535,419071.0,0.749913210910015,74.9913210910015
NEON.D19.DEJU.DP1.00033,2017,01,14,120006,-0.07684986968059644,38351.0,0.0686278018560339,518398.0,0.9276554777336774,519040.0,0.9288043147598716,92.88043147598715
NEON.D19.DEJU.DP1.00033,2017,01,15,120006,-0.06632933976201426,112108.0,0.20061342886694605,468002.0,0.8374735606432056,479361.0,0.8578001023574422,85.78001023574421
NEON.D19.DEJU.DP1.00033,2017,01,16,120006,-0.08088203557651917,20923.0,0.037440992366139014,552359.0,0.9884275248467322,552692.0,0.989023416949104,98.9023416949104
NEON.D19.DEJU.DP1.00033,2017,01,17,120005,-0.057338969173424986,220181.0,0.3940063633402884,515128.0,0.9218039246563331,528944.0,0.9465271837745559,94.65271837745559
NEON.D19.DEJU.DP1.00033,2017,01,18,120005,-0.11732200019293339,2304.0,0.004122929140734325,554474.0,0.9922122449563907,554692.0,0.9926023484948804,99.26023484948804
NEON.D19.DEJU.DP1.00033,2017,01,19,120006,-0.05692224349058864,95509.0,0.17091008650277545,358701.0,0.6418831622007566,402813.0,0.7208200763743992,72.08200763743992
NEON.D19.DEJU.DP1.00033,2017,01,20,120005,-0.05190310826414056,112631.0,0.20154931946616658,373851.0,0.6689935686600122,421451.0,0.7541721394494888,75.41721394494888
NEON.D19.DEJU.DP1.00033,2017,01,21,120005,-0.08311552116117103,94346.0,0.16882893780890654,512249.0,0.9166520526961881,521338.0,0.9329165071059686,93.29165071059687
NEON.D19.DEJU.DP1.00033,2017,01,22,120006,-0.04659952224861517,103252.0,0.1847659199822485,301033.0,0.5386882500098421,358854.0,0.6421569504640084,64.21569504640084
NEON.D19.DEJU.DP1.00033,2017,01,23,120005,-0.02442568951048127,219153.0,0.39216679252575937,181341.0,0.32450351272131217,338878.0,0.6064105821847946,60.64105821847946
NEON.D19.DEJU.DP1.00033,2017,01,24,120006,-0.021680233284595205,193555.0,0.3463600476713682,179129.0,0.32054521443168354,319631.0,0.5719687344540161,57.19687344540161
NEON.D19.DEJU.DP1.00033,2017,01,25,120006,-0.001950025578175945,258220.0,0.4620758518751812,135665.0,0.2427678740788725,326389.0,0.5840619441471943,58.40619441471942
NEON.D19.DEJU.DP1.00033,2017,01,26,120006,0.00896664103782597,329045.0,0.5888147652399852,176102.0,0.3151285015371511,366314.0,0.6555063651297541,65.55063651297542
NEON.D19.DEJU.DP1.00033,2017,01,27,120005,0.049647403581378674,186613.0,0.3339375762759786,141899.0,0.2539234037070573,210209.0,0.37616181065304766,37.616181065304765
NEON.D19.DEJU.DP1.00033,2017,01,28,120005,-0.020623312433448136,363287.0,0.6500896522352217,201172.0,0.3599904084634573,406141.0,0.726775418466571,72.6775418466571
NEON.D19.DEJU.DP1.00033,2017,01,29,120006,-0.01761611666823146,443558.0,0.7937318592907273,176183.0,0.31527344826475506,459227.0,0.8217709984861119,82.17709984861119
NEON.D19.DEJU.DP1.00033,2017,01,30,120005,0.01033381246461302,78010.0,0.13959622494300553,119540.0,0.21391273849105089,184030.0,0.3293153861846084,32.93153861846084
NEON.D19.DEJU.DP1.00033,2017,01,31,120006,0.08880916830857571,106226.0,0.1900877911908179,67565.0,0.12090525494518867,110216.0,0.19722775962464165,19.722775962464166
NEON.D19.DEJU.DP1.00033,2017,02,01,120005,0.035350103448509904,67006.0,0.11990494357814419,82858.0,0.14827155500996733,139848.0,0.2502532094068637,25.02532094068637
NEON.D19.DEJU.DP1.00033,2017,02,02,120005,0.0407520382536522,64252.0,0.11497675483961019,81547.0,0.14592556538171095,133074.0,0.23813136826131925,23.813136826131924
NEON.D19.DEJU.DP1.00033,2017,02,03,120006,0.04904707507564372,63149.0,0.11300297409211454,77978.0,0.1395389620382731,126628.0,0.22659647188928217,22.65964718892822
NEON.D19.DEJU.DP1.00033,2017,02,04,120006,0.047215188446917904,69708.0,0.124740080096488,71685.0,0.1282778539294879,128281.0,0.2295544588118663,22.95544588118663
NEON.D19.DEJU.DP1.00033,2017,02,05,120006,0.03826575680477921,71223.0,0.12745112074241355,77203.0,0.13815212606428476,134641.0,0.24093546112743502,24.093546112743503
NEON.D19.DEJU.DP1.00033,2017,02,06,120006,0.03911366578003596,72401.0,0.12955911142287582,73320.0,0.13120363046816003,131947.0,0.2361146403352743,23.61146403352743
NEON.D19.DEJU.DP1.00033,2017,02,08,120006,0.08181345947741794,96442.0,0.17257965806888012,61645.0,0.11031161756969074,101648.0,0.1818956168825359,18.18956168825359
NEON.D19.DEJU.DP1.00033,2017,02,09,120005,0.006892976507100008,459622.0,0.8224778374664028,124573.0,0.222919119725997,469282.0,0.8397640768325024,83.97640768325024
NEON.D19.DEJU.DP1.00033,2017,02,10,120005,-0.026692722024148352,429139.0,0.767929552311453,205481.0,0.3677012164788324,459577.0,0.8223973115066228,82.23973115066228
NEON.D19.DEJU.DP1.00033,2017,02,11,120006,0.0007304415103404783,122884.0,0.2198967120355889,84997.0,0.1520992222981751,190351.0,0.34062659933503453,34.062659933503454
NEON.D19.DEJU.DP1.00033,2017,02,12,120006,-0.000112518710736693,122567.0,0.21932945138558335,85375.0,0.15277564036032681,190229.0,0.3404082845107422,34.04082845107422
NEON.D19.DEJU.DP1.00033,2017,02,13,120006,-0.0012128672228899162,375658.0,0.6722271333116211,196093.0,0.35090171180295837,405738.0,0.7260542637600971,72.6054263760097
NEON.D19.DEJU.DP1.00033,2017,02,14,120005,0.06641541171188838,71848.0,0.12856953685046865,63537.0,0.11369728681199515,108992.0,0.19503745351862656,19.503745351862655
NEON.D19.DEJU.DP1.00033,2017,02,15,120005,0.06315702098766801,155108.0,0.277560457101137,129914.0,0.23247665641899268,177899.0,0.3183441715310311,31.83441715310311
NEON.D19.DEJU.DP1.00033,2017,02,16,120005,0.09667713970651218,80962.0,0.14487872790457137,69835.0,0.12496734224964479,91571.0,0.16386317028914188,16.38631702891419
NEON.D19.DEJU.DP1.00033,2017,02,17,120005,0.06817550834704307,135890.0,0.24317050387777234,116846.0,0.20909191769889018,156442.0,0.2799476044421698,27.994760444216983
NEON.D19.DEJU.DP1.00033,2017,02,18,120006,0.058608539897950646,69174.0,0.12378450537376572,59129.0,0.10580932168510412,104770.0,0.18748232902549272,18.748232902549272
NEON.D19.DEJU.DP1.00033,2017,02,19,120006,0.009010688376768439,392901.0,0.7030828916335318,138845.0,0.24845837523665684,416046.0,0.7445000769470282,74.45000769470282
NEON.D19.DEJU.DP1.00033,2017,02,20,120005,0.022529445709022745,310740.0,0.5560585942672674,129321.0,0.23141550321567,328501.0,0.587841295859534,58.7841295859534
