site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
NEON.D13.NIWO.DP1.00033,2017,04,26,120005,-0.016666125321039445,694264.0,0.9922352103839234,696047.0,0.9947834562674986,696391.0,0.9952750976494111,99.52750976494112
NEON.D13.NIWO.DP1.00033,2017,04,27,120006,-0.024097561503887373,652281.0,0.9322335239396482,695838.0,0.9944847555441856,696269.0,0.9951007364616399,99.51007364616399
NEON.D13.NIWO.DP1.00033,2017,04,28,120005,-0.017743484126092023,696247.0,0.9950692942802385,697041.0,0.9962040711908154,697678.0,0.9971144652613917,99.71144652613917
NEON.D13.NIWO.DP1.00033,2017,04,29,120006,-0.02105341491547637,686778.0,0.9815362935670726,699697.0,1.0,699697.0,1.0,100.0
NEON.D13.NIWO.DP1.00033,2017,04,30,120006,-0.03530576259027284,379932.0,0.5429950392812889,699684.0,0.9999814205291719,699684.0,0.9999814205291719,99.99814205291719
NEON.D13.NIWO.DP1.00033,2017,05,01,120005,-0.025424193574969015,649825.0,0.9287234331432034,384513.0,0.549542158963094,650409.0,0.9295580801404036,92.95580801404036
NEON.D13.NIWO.DP1.00033,2017,05,02,120006,-0.014272863850299581,685363.0,0.9795139896269385,529476.0,0.7567218381670924,685700.0,0.9799956266784051,97.99956266784051
NEON.D13.NIWO.DP1.00033,2017,05,03,120005,-0.02309258391816536,676632.0,0.9670357311807826,689182.0,0.984972066480205,690584.0,0.986975790949511,98.69757909495111
NEON.D13.NIWO.DP1.00033,2017,05,04,120005,-0.01238371869447585,686236.0,0.9807616725525478,685889.0,0.9802657436004442,688747.0,0.9843503688024959,98.4350368802496
NEON.D13.NIWO.DP1.00033,2017,05,05,120006,-0.008325028918388624,668300.0,0.9551277195700425,670847.0,0.9587678666622839,673767.0,0.962941101648285,96.2941101648285
NEON.D13.NIWO.DP1.00033,2017,05,06,120005,-0.003119423573214317,651533.0,0.9311644897720013,654538.0,0.9354592059134168,657902.0,0.9402670012877002,94.02670012877003
NEON.D13.NIWO.DP1.00033,2017,05,07,120006,-0.001331491428108862,637140.0,0.9105941571851816,641023.0,0.9161437022025248,644464.0,0.921061545211713,92.1061545211713
NEON.D13.NIWO.DP1.00033,2017,05,08,120005,-0.003608667342571682,632069.0,0.903346734372164,634133.0,0.9062965826636387,639668.0,0.9142071496662126,91.42071496662126
NEON.D13.NIWO.DP1.00033,2017,05,09,120006,-0.006026349273178471,641807.0,0.9172641872124648,643493.0,0.9196738016598613,648832.0,0.9273042474099503,92.73042474099503
NEON.D13.NIWO.DP1.00033,2017,05,10,120006,-0.02286319003596722,615057.0,0.8790333530085166,699675.0,0.9999685578185986,699685.0,0.9999828497192356,99.99828497192355
NEON.D13.NIWO.DP1.00033,2017,05,11,120006,-0.0025456386770857445,640898.0,0.9159650534445625,643446.0,0.9196066297268675,647041.0,0.9247445680058654,92.47445680058654
NEON.D13.NIWO.DP1.00033,2017,05,12,120006,0.00035995100188287673,627785.0,0.8972240841392775,628534.0,0.898294547496988,633194.0,0.9049545731938253,90.49545731938254
NEON.D13.NIWO.DP1.00033,2017,05,13,120006,-0.0010462944054125966,604188.0,0.8634994862061721,587710.0,0.8399492923365399,608989.0,0.870361027701991,87.0361027701991
NEON.D13.NIWO.DP1.00033,2017,05,14,120005,0.010915747955995706,560712.0,0.8013640189967943,560517.0,0.8010853269343731,567324.0,0.8108138236979722,81.08138236979721
NEON.D13.NIWO.DP1.00033,2017,05,15,120006,0.026046648136741308,504198.0,0.720594771736909,505124.0,0.7219182017358943,511620.0,0.731202220389683,73.1202220389683
NEON.D13.NIWO.DP1.00033,2017,05,16,120006,0.012049940939753406,488996.0,0.6988682243885568,481473.0,0.6881164275393492,499483.0,0.7138561405865682,71.38561405865683
NEON.D13.NIWO.DP1.00033,2017,05,17,120006,0.006299066567259314,558686.0,0.7984684799277402,550685.0,0.7870335302280844,567099.0,0.8104922559336398,81.04922559336399
NEON.D13.NIWO.DP1.00033,2017,05,18,120006,-0.029471337560962114,283678.0,0.40542977889000525,699408.0,0.999586964071591,699593.0,0.9998513642333753,99.98513642333752
NEON.D13.NIWO.DP1.00033,2017,05,19,120005,-0.03814438892506483,119133.0,0.1702636998586531,699697.0,1.0,699697.0,1.0,100.0
NEON.D13.NIWO.DP1.00033,2017,05,20,120006,-0.026753871480164823,577702.0,0.8256459581790404,697238.0,0.9964856216333642,697431.0,0.9967614553156581,99.67614553156581
NEON.D13.NIWO.DP1.00033,2017,05,21,120006,-0.01671110764047953,693414.0,0.9910203988297792,694897.0,0.9931398876942448,695287.0,0.9936972718190874,99.36972718190874
