B0,G0,R0,L,B1,G1,R1,B,G,R
0.6005173928064479,0.5494930391692987,0.5808926414075444,0.592156862745098,0.8895348837209303,0.813953488372093,0.8604651162790697,153.0,140.0,148.0
0.6003636293374449,0.5496835827050632,0.5808713037096058,0.596078431372549,0.8953488372093024,0.8197674418604651,0.8662790697674418,154.0,141.0,149.0
0.5990766844880434,0.552395384398066,0.5796261427838861,0.6,0.8953488372093024,0.8255813953488372,0.8662790697674418,154.0,142.0,149.0
0.5992218164311023,0.5522240269070943,0.5796394041294323,0.596078431372549,0.8895348837209303,0.8197674418604651,0.8604651162790697,153.0,141.0,148.0
0.6005821610628612,0.5534776778422447,0.5770299194525529,0.596078431372549,0.8895348837209303,0.8197674418604651,0.8546511627906976,153.0,141.0,147.0
0.6017231988873838,0.5509283833968903,0.5782794378917714,0.596078431372549,0.8953488372093024,0.8197674418604651,0.8604651162790697,154.0,141.0,148.0
0.6004275099442055,0.5536409507277739,0.5770342303359897,0.6,0.8953488372093024,0.8255813953488372,0.8604651162790697,154.0,142.0,148.0
0.5967027608774108,0.5535203242349667,0.5810000566437947,0.596078431372549,0.8837209302325582,0.8197674418604651,0.8604651162790697,152.0,141.0,148.0
0.5978615447192135,0.5509704431726086,0.5822311775370118,0.596078431372549,0.8895348837209303,0.8197674418604651,0.8662790697674418,153.0,141.0,149.0
0.5965739751275063,0.5536830357392543,0.5809772698954146,0.6,0.8895348837209303,0.8255813953488372,0.8662790697674418,153.0,142.0,149.0
0.5952856770619694,0.5563781164696838,0.5797226528250552,0.6039215686274509,0.8895348837209303,0.8313953488372093,0.8662790697674418,153.0,143.0,149.0
0.5977889727725141,0.5550897604316202,0.5783802398902895,0.6039215686274509,0.8953488372093024,0.8313953488372093,0.8662790697674418,154.0,143.0,149.0
0.6002749026530724,0.5538020069638022,0.5770384548084373,0.6039215686274509,0.9011627906976744,0.8313953488372093,0.8662790697674418,155.0,143.0,149.0
0.5989334644439479,0.5525644220353843,0.5796130301070465,0.6039215686274509,0.9011627906976744,0.8313953488372093,0.872093023255814,155.0,143.0,150.0
0.6014028335565551,0.5512859307601755,0.5782719553428415,0.6039215686274509,0.9069767441860463,0.8313953488372093,0.872093023255814,156.0,143.0,150.0
0.6015619574682171,0.5511083739386247,0.5782756881468667,0.6,0.9011627906976744,0.8255813953488372,0.8662790697674418,155.0,142.0,149.0
0.5953418624934737,0.5522579119182881,0.5835916941547867,0.596078431372549,0.8837209302325582,0.8197674418604651,0.8662790697674418,152.0,141.0,149.0
0.6002118915887459,0.5498715393909801,0.5808502176665282,0.6,0.9011627906976744,0.8255813953488372,0.872093023255814,155.0,142.0,150.0
0.5979989746231359,0.5507885292581515,0.5822621595014744,0.592156862745098,0.8837209302325582,0.813953488372093,0.8604651162790697,152.0,140.0,148.0
0.5952226071166675,0.5524288249056653,0.5835515756045759,0.6,0.8895348837209303,0.8255813953488372,0.872093023255814,153.0,142.0,150.0
0.5979254573470185,0.5549373525704355,0.5783854097212989,0.6,0.8895348837209303,0.8255813953488372,0.8604651162790697,153.0,142.0,148.0
0.5954058035917311,0.5562343691449066,0.5797372298130014,0.6,0.8837209302325582,0.8255813953488372,0.8604651162790697,152.0,142.0,148.0
0.594053739764773,0.5549712568855117,0.5823289949009947,0.6,0.8837209302325582,0.8255813953488372,0.8662790697674418,152.0,142.0,149.0
0.5977259305388765,0.5511498840033796,0.5822005816937108,0.6,0.8953488372093024,0.8255813953488372,0.872093023255814,154.0,142.0,150.0
0.600062139829578,0.5500569615104465,0.5808293789376043,0.6039215686274509,0.9069767441860463,0.8313953488372093,0.877906976744186,156.0,143.0,151.0
0.6001242989699479,0.553960891356875,0.5770425951634115,0.6078431372549019,0.9069767441860463,0.8372093023255814,0.872093023255814,156.0,144.0,150.0
0.5987921187960589,0.5527311865809774,0.5796000637064417,0.6078431372549019,0.9069767441860463,0.8372093023255814,0.877906976744186,156.0,144.0,151.0
0.5975213613224077,0.5553884448189047,0.5783700356389972,0.611764705882353,0.9069767441860463,0.8430232558139535,0.877906976744186,156.0,145.0,151.0
0.5999756597229164,0.5541176475147954,0.5770466536188559,0.611764705882353,0.9127906976744186,0.8430232558139535,0.877906976744186,157.0,145.0,151.0
0.6012457857495944,0.5514611028531311,0.5782682397973806,0.6078431372549019,0.9127906976744186,0.8372093023255814,0.877906976744186,157.0,144.0,151.0
0.5974600074107824,0.5515015453022607,0.5821405200412751,0.6078431372549019,0.9069767441860463,0.8372093023255814,0.8837209302325582,156.0,144.0,152.0
0.5999143353604014,0.5502398999483936,0.58080878327886,0.6078431372549019,0.9127906976744186,0.8372093023255814,0.8837209302325582,157.0,144.0,152.0
0.6010907737159351,0.5516339379038645,0.5782645418026717,0.611764705882353,0.9186046511627908,0.8430232558139535,0.8837209302325582,158.0,145.0,152.0
0.5986526110153103,0.5528957235491719,0.5795872412377527,0.611764705882353,0.9127906976744186,0.8430232558139535,0.8837209302325582,157.0,145.0,152.0
0.5997684404797008,0.5504204042377,0.5807884265404697,0.611764705882353,0.9186046511627908,0.8430232558139535,0.8895348837209303,158.0,145.0,153.0
0.5996244184520503,0.5505985226037694,0.5807683046642499,0.615686274509804,0.9244186046511628,0.8488372093023255,0.8953488372093024,159.0,146.0,154.0
0.5994822334773956,0.5507743020073572,0.580748413681227,0.6196078431372549,0.9302325581395348,0.8546511627906976,0.9011627906976744,160.0,147.0,155.0
0.5970738773181047,0.5520116978978704,0.5820531508446932,0.6196078431372549,0.9244186046511628,0.8546511627906976,0.9011627906976744,159.0,147.0,155.0
0.59464926715484,0.5532496346314019,0.5833584582848115,0.6196078431372549,0.9186046511627908,0.8546511627906976,0.9011627906976744,158.0,147.0,155.0
0.5947609754842567,0.5530898243356782,0.5833961160800989,0.615686274509804,0.9127906976744186,0.8488372093023255,0.8953488372093024,157.0,146.0,154.0
0.5998289467537996,0.5542723178864224,0.577050632320111,0.615686274509804,0.9186046511627908,0.8488372093023255,0.8837209302325582,158.0,146.0,152.0
0.5985149055149567,0.5530580772479979,0.5795745604037239,0.615686274509804,0.9186046511627908,0.8488372093023255,0.8895348837209303,158.0,146.0,153.0
0.5972009304820695,0.5518438977872288,0.5820819195837892,0.615686274509804,0.9186046511627908,0.8488372093023255,0.8953488372093024,158.0,146.0,154.0
0.5945389821348525,0.5534073544399885,0.5833212654907987,0.6235294117647059,0.9244186046511628,0.8604651162790697,0.9069767441860463,159.0,148.0,156.0
0.5945971802020582,0.5572011311327464,0.5796387605743334,0.6235294117647059,0.9244186046511628,0.8662790697674418,0.9011627906976744,159.0,149.0,155.0
0.5958358518154682,0.5546145035766622,0.5808462706377205,0.6235294117647059,0.9244186046511628,0.8604651162790697,0.9011627906976744,159.0,148.0,155.0
0.5934107499137615,0.5558531075141564,0.5821434571938799,0.6235294117647059,0.9186046511627908,0.8604651162790697,0.9011627906976744,158.0,148.0,155.0
0.5944300934137097,0.5535630244915171,0.5832845291622026,0.6274509803921569,0.9302325581395348,0.8662790697674418,0.9127906976744186,160.0,149.0,157.0
0.5931420526944937,0.5523635365717473,0.5857277770358126,0.6274509803921569,0.9302325581395348,0.8662790697674418,0.9186046511627908,160.0,149.0,158.0
0.5918542501628813,0.5511642704641833,0.5881551610993633,0.6274509803921569,0.9302325581395348,0.8662790697674418,0.9244186046511628,160.0,149.0,159.0
0.5919458310876281,0.550993603779679,0.58822290133236,0.6235294117647059,0.9244186046511628,0.8604651162790697,0.9186046511627908,159.0,148.0,158.0
0.5932422851945404,0.5522003660930312,0.585780118085175,0.6235294117647059,0.9244186046511628,0.8604651162790697,0.9127906976744186,159.0,148.0,157.0
0.5957183035732988,0.5547626702026345,0.5808253459839663,0.6274509803921569,0.9302325581395348,0.8662790697674418,0.9069767441860463,160.0,149.0,156.0
0.59448753459792,0.55733206368555,0.579625346232972,0.6274509803921569,0.9302325581395348,0.872093023255814,0.9069767441860463,160.0,150.0,156.0
0.593207275248009,0.5561318205450084,0.5820846388371088,0.6313725490196078,0.9302325581395348,0.872093023255814,0.9127906976744186,160.0,150.0,157.0
0.5956022399153185,0.5549089191757625,0.5808046687372981,0.6313725490196078,0.936046511627907,0.872093023255814,0.9127906976744186,161.0,150.0,157.0
0.5943225746594863,0.55371668446536,0.5832482409701792,0.6313725490196078,0.936046511627907,0.872093023255814,0.9186046511627908,161.0,150.0,158.0
0.5980637757816119,0.5547828446395215,0.5783906252624799,0.596078431372549,0.8837209302325582,0.8197674418604651,0.8546511627906976,152.0,141.0,147.0
0.5939430253055771,0.5551232197300492,0.5822970836329187,0.6039215686274509,0.8895348837209303,0.8313953488372093,0.872093023255814,153.0,143.0,150.0
0.6009377581611794,0.5518044823366806,0.5782608616267954,0.615686274509804,0.9244186046511628,0.8488372093023255,0.8895348837209303,159.0,146.0,153.0
0.5983789676204058,0.5532182908188658,0.5795620189530974,0.6196078431372549,0.9244186046511628,0.8546511627906976,0.8953488372093024,159.0,147.0,154.0
0.5933083643666086,0.5559933728970106,0.5821138669257292,0.6274509803921569,0.9244186046511628,0.8662790697674418,0.9069767441860463,159.0,149.0,156.0
0.5930430756275709,0.5525246046219604,0.585676080899278,0.6313725490196078,0.936046511627907,0.872093023255814,0.9244186046511628,161.0,150.0,159.0
0.5943792736220971,0.5574613063163767,0.5796120866998089,0.6313725490196078,0.936046511627907,0.877906976744186,0.9127906976744186,161.0,151.0,157.0
0.5931074581030628,0.5562684855500775,0.5820557663371672,0.6352941176470588,0.936046511627907,0.877906976744186,0.9186046511627908,161.0,151.0,158.0
0.5942723712241252,0.5575888915189323,0.5795989793420481,0.6352941176470588,0.9418604651162792,0.8837209302325582,0.9186046511627908,162.0,152.0,158.0
0.5919838686593655,0.5586847760472762,0.5808841711220024,0.6313725490196078,0.9302325581395348,0.877906976744186,0.9127906976744186,160.0,151.0,157.0
0.5894955661695249,0.5600207878610487,0.5821268715924058,0.6352941176470588,0.9302325581395348,0.8837209302325582,0.9186046511627908,160.0,152.0,158.0
0.5882313187355979,0.558819752798818,0.5845548729935004,0.6392156862745098,0.9302325581395348,0.8837209302325582,0.9244186046511628,160.0,152.0,159.0
0.5954876329111753,0.5550532874665893,0.5807842345676896,0.6352941176470588,0.9418604651162792,0.877906976744186,0.9186046511627908,162.0,151.0,158.0
0.5942164001977498,0.5538683730238285,0.5832123927866804,0.6352941176470588,0.9418604651162792,0.877906976744186,0.9244186046511628,162.0,151.0,159.0
0.5964468909486771,0.5538435415952001,0.580954763911049,0.6039215686274509,0.8953488372093024,0.8313953488372093,0.872093023255814,154.0,143.0,150.0
0.5951049210826067,0.5525974267195634,0.583511968074504,0.6039215686274509,0.8953488372093024,0.8313953488372093,0.877906976744186,154.0,143.0,151.0
0.5975920963651149,0.5513269018078157,0.5821703648460151,0.6039215686274509,0.9011627906976744,0.8313953488372093,0.877906976744186,155.0,143.0,151.0
0.599684122885599,0.5544249437998935,0.5770545333427463,0.6196078431372549,0.9244186046511628,0.8546511627906976,0.8895348837209303,159.0,147.0,153.0
0.6007867007948464,0.5519727813552651,0.5782571995150396,0.6196078431372549,0.9302325581395348,0.8546511627906976,0.8953488372093024,160.0,147.0,154.0
0.5917638102551617,0.5513327424737531,0.58808825863867,0.6313725490196078,0.936046511627907,0.872093023255814,0.9302325581395348,161.0,150.0,160.0
0.5930088890877466,0.5564034021070215,0.582027242993529,0.6392156862745098,0.9418604651162792,0.8837209302325582,0.9244186046511628,162.0,152.0,159.0
0.5906278675771329,0.557611402929964,0.5832908754333176,0.6392156862745098,0.936046511627907,0.8837209302325582,0.9244186046511628,161.0,152.0,159.0
0.5941115449911802,0.5540181278445362,0.5831769766784591,0.6392156862745098,0.9476744186046512,0.8837209302325582,0.9302325581395348,163.0,152.0,160.0
0.5940079846199454,0.5541659856515344,0.5831419849012879,0.6431372549019608,0.9534883720930232,0.8895348837209303,0.936046511627907,164.0,153.0,161.0
0.5939056952627939,0.5543119822452743,0.5831074098943795,0.6470588235294118,0.9593023255813954,0.8953488372093024,0.9418604651162792,165.0,154.0,162.0
0.5951671375466607,0.5565199208228516,0.5797082508571371,0.6078431372549019,0.8953488372093024,0.8372093023255814,0.872093023255814,154.0,144.0,150.0
0.5937631418078044,0.5513514888215326,0.5860519321739368,0.6039215686274509,0.8953488372093024,0.8313953488372093,0.8837209302325582,154.0,143.0,152.0
0.5962508771207408,0.5500895188920382,0.5847105375635651,0.6039215686274509,0.9011627906976744,0.8313953488372093,0.8837209302325582,155.0,143.0,152.0
0.5987215533255278,0.5488280905484004,0.5833697186248732,0.6078431372549019,0.9069767441860463,0.8313953488372093,0.8837209302325582,156.0,143.0,152.0
0.5972606629484207,0.5556792243887206,0.578360009057648,0.6196078431372549,0.9186046511627908,0.8546511627906976,0.8895348837209303,158.0,147.0,153.0
0.5947082371549153,0.5570684753096675,0.5796523324168161,0.6196078431372549,0.9186046511627908,0.8604651162790697,0.8953488372093024,158.0,148.0,154.0
0.5944197828176992,0.5611913477533559,0.5759595411152862,0.6352941176470588,0.936046511627907,0.8837209302325582,0.9069767441860463,161.0,152.0,156.0
0.5956511526518743,0.5586541866486523,0.5771526696502634,0.6313725490196078,0.936046511627907,0.877906976744186,0.9069767441860463,161.0,151.0,156.0
0.5917455361277674,0.5552180338976582,0.5844400356817455,0.6392156862745098,0.9418604651162792,0.8837209302325582,0.9302325581395348,162.0,152.0,160.0
0.5952626806005479,0.5553365251944136,0.5807440786346809,0.6431372549019608,0.9534883720930232,0.8895348837209303,0.9302325581395348,164.0,153.0,160.0
0.5928154030113276,0.5566681223399051,0.5819712188099009,0.6470588235294118,0.9534883720930232,0.8953488372093024,0.936046511627907,164.0,154.0,161.0
0.5940625411852256,0.5578392155031997,0.5795732109124152,0.6431372549019608,0.9534883720930232,0.8953488372093024,0.9302325581395348,164.0,154.0,160.0
0.5939595646092153,0.5579620152389598,0.5795605448611131,0.6470588235294118,0.9593023255813954,0.9011627906976744,0.936046511627907,165.0,155.0,161.0
0.594166802002626,0.55771485095952,0.5795860215853835,0.6392156862745098,0.9476744186046512,0.8895348837209303,0.9244186046511628,163.0,153.0,159.0
0.5936562592477667,0.5515258150430865,0.5859961784832793,0.6078431372549019,0.9011627906976744,0.8372093023255814,0.8895348837209303,155.0,144.0,153.0
0.5961280419483396,0.5502720387215442,0.5846640411416407,0.6078431372549019,0.9069767441860463,0.8372093023255814,0.8895348837209303,156.0,144.0,153.0
0.5985829901270371,0.5490187934923143,0.5833324680855839,0.611764705882353,0.9127906976744186,0.8372093023255814,0.8895348837209303,157.0,144.0,153.0
0.597390164841138,0.5555348029732876,0.5783650003557516,0.615686274509804,0.9127906976744186,0.8488372093023255,0.8837209302325582,157.0,146.0,152.0
0.5931557587227204,0.5599979833903945,0.5784189696861312,0.6352941176470588,0.936046511627907,0.8837209302325582,0.9127906976744186,161.0,152.0,157.0
0.5920243919074302,0.5624231723120587,0.5772237821097445,0.6352941176470588,0.9302325581395348,0.8837209302325582,0.9069767441860463,160.0,152.0,156.0
0.5907116304552281,0.5574841012421216,0.5833277350745377,0.6313725490196078,0.9302325581395348,0.877906976744186,0.9186046511627908,160.0,151.0,158.0
0.5929115449499696,0.556536603541996,0.5819990625275775,0.6431372549019608,0.9476744186046512,0.8895348837209303,0.9302325581395348,163.0,153.0,160.0
0.5951522828271476,0.5554754639720044,0.5807243486980046,0.6470588235294118,0.9593023255813954,0.8953488372093024,0.936046511627907,165.0,154.0,161.0
0.5893442354392048,0.56024081640517,0.5820683806806961,0.6431372549019608,0.9418604651162792,0.8953488372093024,0.9302325581395348,162.0,154.0,160.0
0.5881428674926507,0.5627292867985239,0.5808818444371858,0.6470588235294118,0.9418604651162792,0.9011627906976744,0.9302325581395348,162.0,155.0,160.0
0.5892699750061674,0.5603487492389936,0.582039668564374,0.6470588235294118,0.9476744186046512,0.9011627906976744,0.936046511627907,163.0,155.0,161.0
0.5917109893965601,0.5590398304728236,0.5808206030886479,0.6431372549019608,0.9476744186046512,0.8953488372093024,0.9302325581395348,163.0,154.0,160.0
0.5916564146597892,0.5553584751101089,0.5843968267498532,0.6431372549019608,0.9476744186046512,0.8895348837209303,0.936046511627907,163.0,153.0,161.0
0.5892896452266626,0.5565513316029591,0.5856520548240289,0.6431372549019608,0.9418604651162792,0.8895348837209303,0.936046511627907,162.0,153.0,161.0
