site,year,month,day,time,snow_ratio_singlesvm,img_type,file,GBCC,GBCC_r,GCC,fog,kmeans,snow_es
grandteton,2015,11,6,120006,94.97801798454019,or_img,grandteton_2015_11_06_120006.jpg,-0.006889196544621939,0.6240105360660799,0.3355065729521704,0.0,53.144562149401196,53.144562149401196
grandteton,2015,11,7,120007,58.41642052456275,or_img,grandteton_2015_11_07_120007.jpg,0.026967031649419715,0.20822255800164488,0.3386455514903387,0.0,41.26443722488326,41.26443722488326
grandteton,2015,11,8,120009,44.51487918771739,or_img,grandteton_2015_11_08_120009.jpg,0.03862082755486203,0.17541894251340917,0.3390978107227809,0.0,31.872419606482303,31.872419606482303
grandteton,2015,11,10,120008,91.11798153456053,or_img,grandteton_2015_11_10_120008.jpg,-0.007929654730268694,0.5921741839057219,0.33393941097871577,0.0,44.53414248280648,44.53414248280648
grandteton,2015,11,11,120005,42.9456720430842,or_img,grandteton_2015_11_11_120005.jpg,0.04001409812687993,0.1707561321489367,0.33837741786756104,0.0,31.689076755350687,31.689076755350687
grandteton,2015,11,12,120006,94.31036037389919,or_img,grandteton_2015_11_12_120006.jpg,-0.017702744831617007,0.7812523054475505,0.3341661060701345,0.0,64.83178088480003,94.31036037389919
grandteton,2015,11,13,120009,75.05635538456914,or_img,grandteton_2015_11_13_120009.jpg,0.01229054825669572,0.377000445378312,0.33677824949635937,0.0,57.738653099477844,57.738653099477844
grandteton,2015,11,14,120007,59.05675431238233,or_img,grandteton_2015_11_14_120007.jpg,0.025351786872038016,0.2737327894071004,0.33875579705164127,0.0,46.52550269003036,46.52550269003036
grandteton,2015,11,15,120008,51.59817039682388,or_img,grandteton_2015_11_15_120008.jpg,0.03175889317590297,0.23663250278019898,0.3387393582045054,0.0,41.33274678193677,41.33274678193677
grandteton,2015,11,16,120006,80.00825179449207,or_img,grandteton_2015_11_16_120006.jpg,-0.0007404134048911655,0.5665458042903867,0.33486850633885773,0.0,41.88154576330465,41.88154576330465
grandteton,2015,11,17,120006,73.33973621581448,or_img,grandteton_2015_11_17_120006.jpg,0.002431657308225288,0.511798426694282,0.33561424383668237,0.0,40.88572904057861,40.88572904057861
grandteton,2015,11,18,120007,69.85977414128057,or_img,grandteton_2015_11_18_120007.jpg,0.01814804324181089,0.351649402564614,0.3376957720307116,0.0,51.927422461821784,51.927422461821784
grandteton,2015,11,19,120008,90.89378956831092,or_img,grandteton_2015_11_19_120008.jpg,-0.030256562019655646,0.8899819936007607,0.33377261743592435,0.0,67.68794008432131,90.89378956831092
grandteton,2015,11,20,120008,99.50844442744295,or_img,grandteton_2015_11_20_120008.jpg,-0.02463617586997257,0.9830141455430746,0.33475868695763344,0.0,96.12220306518644,99.50844442744295
grandteton,2015,11,21,120006,96.03476683215796,or_img,grandteton_2015_11_21_120006.jpg,-0.007869102424298743,0.6796718955355606,0.3358758345140736,0.0,73.39766272019585,96.03476683215796
grandteton,2015,11,22,120009,95.49908328574435,or_img,grandteton_2015_11_22_120009.jpg,-0.006858427433773772,0.5799180831791815,0.33597907859613096,0.0,76.33347086324153,95.49908328574435
grandteton,2015,11,23,120009,94.59603094149696,or_img,grandteton_2015_11_23_120009.jpg,-0.005183275261016893,0.5360647137419702,0.3359806998696367,0.0,80.81594399709275,94.59603094149696
grandteton,2015,11,24,120008,99.19654298993663,or_img,grandteton_2015_11_24_120008.jpg,-0.012609311563496012,0.8374109584923808,0.3364560069854989,0.0,83.36880876329646,99.19654298993663
grandteton,2015,11,25,120008,98.99093122320558,or_img,grandteton_2015_11_25_120008.jpg,-0.015330323323747851,0.8567043097865736,0.335869155150844,0.0,80.66511649511861,98.99093122320558
grandteton,2015,11,26,120009,96.87524762214433,or_img,grandteton_2015_11_26_120009.jpg,-0.0006525056593351025,0.5712414032422448,0.33666657472771555,0.0,77.84816698134603,96.87524762214433
grandteton,2015,11,28,120008,90.5545643079832,or_img,grandteton_2015_11_28_120008.jpg,-0.00234086740830436,0.48978908741164157,0.3362958546521785,0.0,74.67996972520432,90.5545643079832
grandteton,2015,11,29,120008,90.24252625136278,or_img,grandteton_2015_11_29_120008.jpg,-0.004693173151530405,0.5508728595200297,0.33618889934075286,0.0,72.90842967257862,90.24252625136278
grandteton,2015,11,30,120008,93.06398419590089,or_img,grandteton_2015_11_30_120008.jpg,0.00379257887624298,0.46277265759697905,0.33648100292325583,0.0,81.97884589637167,93.06398419590089
grandteton,2015,12,1,120006,90.78668018285101,or_img,grandteton_2015_12_01_120006.jpg,-0.008442216345132824,0.6066339509428085,0.3357249356339534,0.0,74.94979247556569,90.78668018285101
grandteton,2015,12,2,120008,94.50149051453491,or_img,grandteton_2015_12_02_120008.jpg,0.0016834047895508116,0.5197414619884639,0.33663605402034685,0.0,72.55035097450414,94.50149051453491
grandteton,2015,12,3,120008,94.76407245184859,or_img,grandteton_2015_12_03_120008.jpg,-0.004155995734395028,0.636627311253863,0.3363662400624563,0.0,72.91020572106201,94.76407245184859
grandteton,2015,12,4,120008,97.97421177602116,or_img,grandteton_2015_12_04_120008.jpg,-0.01675329469422849,0.8564256067937953,0.33534288087110403,0.0,78.5639145201527,97.97421177602116
grandteton,2015,12,5,120006,96.27357704361702,or_img,grandteton_2015_12_05_120006.jpg,0.0031668382828728817,0.4044895773277848,0.3365369714650253,0.0,74.53242108196874,96.27357704361702
grandteton,2016,5,26,120007,39.419396088868005,or_img,grandteton_2016_05_26_120007.jpg,0.08126461616033133,0.03173935258934207,0.36583680763075166,0.0,46.622502261046336,39.419396088868005
grandteton,2016,10,5,120009,91.9525877026403,or_img,grandteton_2016_10_05_120009.jpg,-0.01877842850385462,0.7837756604851072,0.3369507810737679,0.0,75.60856984378971,91.9525877026403
grandteton,2016,10,17,120008,96.43560731294794,or_img,grandteton_2016_10_17_120008.jpg,-0.02286142122560828,0.9477732450591697,0.33635167784131936,0.0,92.79197553971382,96.43560731294794
grandteton,2016,10,18,120009,94.79590470543553,or_img,grandteton_2016_10_18_120009.jpg,-0.004283134029119453,0.636785789426227,0.33685071090114316,0.0,74.07064847628702,94.79590470543553
