site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
grandteton,2016,11,24,120008,0.022396930770685528,364935.0,0.4985709640664406,297944.0,0.4070484533350092,396828.0,0.5421428981285914,54.21428981285914
grandteton,2016,11,25,120007,0.024651844516299724,344067.0,0.4700612873345884,308276.0,0.4211639402045461,390931.0,0.5340864689697006,53.408646896970055
grandteton,2016,11,26,120007,0.02084599228592581,291492.0,0.3982337880928245,289263.0,0.3951885480393791,354728.0,0.48462625108953744,48.462625108953745
grandteton,2016,11,27,120009,-0.01940106820206391,676671.0,0.9244619256190895,429226.0,0.5864047587169826,692615.0,0.9462444771723122,94.62444771723122
grandteton,2016,11,28,120007,-0.022135971406699574,703581.0,0.9612261292252876,684039.0,0.9345280219464945,718603.0,0.9817490525464436,98.17490525464436
grandteton,2016,11,29,120008,-0.024453414333698693,615861.0,0.8413838423306128,568025.0,0.7760307229063804,699549.0,0.9557176465444928,95.57176465444928
grandteton,2016,12,03,120007,-0.03155286713866726,693525.0,0.9474877111106861,691234.0,0.9443577672064943,718985.0,0.9822709375623325,98.22709375623326
grandteton,2016,12,04,120008,-0.050659216420224314,550405.0,0.7519584350007241,728774.0,0.9956445826422683,729706.0,0.9969178727857457,99.69178727857457
grandteton,2016,12,05,120008,-0.04576779804803267,630942.0,0.861987370929092,605596.0,0.8273598902675275,724215.0,0.9894161172301295,98.94161172301294
grandteton,2017,04,06,120009,-0.01018916577185144,731962.0,1.0,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,07,120009,-0.007234607460088609,731962.0,1.0,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,08,120007,-0.012741694906224742,731951.0,0.9999849718974483,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,09,120009,-0.01642214630098441,731958.0,0.9999945352354357,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,10,120008,-0.012066044974161241,731962.0,1.0,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,11,120007,-0.0137867330913329,731962.0,1.0,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,12,120008,-0.012282309126768585,731959.0,0.9999959014265768,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,13,120008,-0.004834692888683057,731959.0,0.9999959014265768,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,14,120008,-0.024376655274938434,731935.0,0.9999631128391911,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,15,120008,-0.008628897261283899,731934.0,0.99996174664805,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,16,120009,-0.006922345531749833,731931.0,0.9999576480746268,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,17,120009,-0.008614874991435751,731911.0,0.9999303242518054,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,18,120009,-0.006940565204077968,731886.0,0.9998961694732786,731962.0,1.0,731962.0,1.0,100.0
grandteton,2017,04,19,120009,-0.023311170231488827,731403.0,0.9992362991521417,731956.0,0.9999918028531536,731956.0,0.9999918028531536,99.99918028531536
grandteton,2017,04,20,120007,-0.009540540525087677,731816.0,0.9998005360934038,731939.0,0.9999685776037553,731940.0,0.9999699437948965,99.99699437948965
grandteton,2017,04,21,120009,-0.014175057401252862,731807.0,0.9997882403731341,731958.0,0.9999945352354357,731962.0,1.0,100.0
grandteton,2017,04,22,120008,-0.007860035193757697,731790.0,0.999765015123736,731941.0,0.9999713099860376,731946.0,0.9999781409417429,99.99781409417429
grandteton,2017,04,23,120008,-0.0025111754732571466,731766.0,0.9997322265363503,731958.0,0.9999945352354357,731959.0,0.9999959014265768,99.99959014265768
grandteton,2017,04,24,120008,-0.013258486682308994,731734.0,0.999688508419836,731938.0,0.9999672114126144,731942.0,0.9999726761771786,99.99726761771785
grandteton,2017,04,25,120009,-0.009910630477365647,731730.0,0.9996830436552717,731916.0,0.9999371552075108,731933.0,0.9999603804569089,99.9960380456909
