site,year,month,day,time,snow_ratio_singlesvm,img_type,file,GBCC,GBCC_r,GCC,fog,kmeans,snow_es
hawbeckereddy,2016,1,12,120006,99.59517953496434,or_img,hawbeckereddy_2016_01_12_120006.jpg,0.003955125707028105,0.3032577957397014,0.33929825767773164,0.0,63.49275142479468,99.59517953496434
hawbeckereddy,2016,1,13,120008,95.55970593971439,or_img,hawbeckereddy_2016_01_13_120008.jpg,0.015273871597865528,0.07062891412226147,0.3385488352311709,0.0,55.34474071987346,55.34474071987346
hawbeckereddy,2016,1,14,120007,99.98632088759832,or_img,hawbeckereddy_2016_01_14_120007.jpg,0.007447812462350942,0.1077074349361822,0.34072729784858313,0.0,62.86405400134354,99.98632088759832
hawbeckereddy,2016,1,18,120007,54.697353024031905,or_img,hawbeckereddy_2016_01_18_120007.jpg,0.027178369837487625,0.12306596311786248,0.3396777007530727,0.0,36.79450993564045,36.79450993564045
hawbeckereddy,2016,1,21,120007,37.43729278176263,or_img,hawbeckereddy_2016_01_21_120007.jpg,0.03567440986967633,0.05384694563026849,0.3394911654775006,0.0,34.545311721238654,34.545311721238654
hawbeckereddy,2016,1,23,120008,100.0,or_img,hawbeckereddy_2016_01_23_120008.jpg,-0.0077374723532335436,0.9041459899885149,0.3378622184456439,0.0,62.31567057446854,100.0
hawbeckereddy,2016,1,24,120008,99.93959520662231,or_img,hawbeckereddy_2016_01_24_120008.jpg,0.01861938409765334,0.00021128134006544305,0.3405635610038965,0.0,58.64208399245888,58.64208399245888
hawbeckereddy,2016,1,25,120008,99.95733742171755,or_img,hawbeckereddy_2016_01_25_120008.jpg,0.01743212965425146,0.0010049407328753764,0.34175408612338154,0.0,58.341549829891434,58.341549829891434
hawbeckereddy,2016,1,26,120008,99.99796844865322,or_img,hawbeckereddy_2016_01_26_120008.jpg,0.0037236935323664575,0.15917204802045637,0.3412179881188683,0.0,61.83961037553903,99.99796844865322
hawbeckereddy,2016,1,27,120008,37.137571239733894,or_img,hawbeckereddy_2016_01_27_120008.jpg,0.05032562925405243,0.047499024855353546,0.3395814711727693,0.0,39.477512080958675,37.137571239733894
hawbeckereddy,2016,1,28,120007,43.49971287407632,or_img,hawbeckereddy_2016_01_28_120007.jpg,0.04205093482105474,0.11877261793832752,0.3370987305054347,0.0,37.89818406396949,37.89818406396949
hawbeckereddy,2016,1,29,120005,66.80499274058985,or_img,hawbeckereddy_2016_01_29_120005.jpg,0.020959158733062942,0.14643286670856176,0.3375046391304781,0.0,50.7668429150324,50.7668429150324
hawbeckereddy,2016,2,9,120007,78.1667822393655,or_img,hawbeckereddy_2016_02_09_120007.jpg,0.015743227835254604,0.1288531757210653,0.33790564646340066,0.0,62.7085726049364,78.1667822393655
hawbeckereddy,2016,2,10,120008,97.73522655860619,or_img,hawbeckereddy_2016_02_10_120008.jpg,0.008988628237859406,0.16857000455067503,0.33857996552611724,0.0,50.26735215723666,50.26735215723666
hawbeckereddy,2016,2,11,120007,100.0,or_img,hawbeckereddy_2016_02_11_120007.jpg,0.0005233802796825076,0.3961647019307864,0.337611706541535,0.0,54.11050555832448,54.11050555832448
hawbeckereddy,2016,2,12,120008,99.48750731358484,or_img,hawbeckereddy_2016_02_12_120008.jpg,0.014246070726539481,0.042150627343055885,0.3393947445961067,0.0,54.89075671224565,54.89075671224565
hawbeckereddy,2016,2,13,120008,99.99959368973064,or_img,hawbeckereddy_2016_02_13_120008.jpg,-0.002368647748781333,0.550507075216157,0.3362862849685905,0.0,52.23457104470497,52.23457104470497
hawbeckereddy,2016,2,14,120006,95.88312891412227,or_img,hawbeckereddy_2016_02_14_120006.jpg,0.016242017757959085,0.03729657399180879,0.3389244015827173,0.0,49.97088109736277,49.97088109736277
hawbeckereddy,2016,2,15,120007,99.99810388540968,or_img,hawbeckereddy_2016_02_15_120007.jpg,0.0016574733737694189,0.33202320844258565,0.3389114710301542,0.0,58.009865213339985,58.009865213339985
hawbeckereddy,2016,2,16,120007,100.0,or_img,hawbeckereddy_2016_02_16_120007.jpg,0.001149639922722173,0.2999924155416387,0.3416878262884344,0.0,61.65731250135437,100.0
hawbeckereddy,2016,2,17,120006,100.0,or_img,hawbeckereddy_2016_02_17_120006.jpg,-0.005804553621949868,0.7194563026848982,0.338845101452357,0.0,57.71474852103062,57.71474852103062
hawbeckereddy,2016,2,18,120008,99.67915032396473,or_img,hawbeckereddy_2016_02_18_120008.jpg,0.013388645873613938,0.0340636986152946,0.33998762218802114,0.0,52.47158536849632,52.47158536849632
hawbeckereddy,2016,2,19,120008,95.65559516328256,or_img,hawbeckereddy_2016_02_19_120008.jpg,0.01728818736655288,0.021805317788805338,0.3399911339267892,0.0,54.79744078705008,54.79744078705008
hawbeckereddy,2016,4,9,120008,45.77748824408954,or_img,hawbeckereddy_2016_04_09_120008.jpg,0.04170928833390217,0.15519291611589053,0.3560197842637054,0.0,30.6364714932715,30.6364714932715
hawbeckereddy,2016,12,11,120006,88.31221422844389,or_img,hawbeckereddy_2016_12_11_120006.jpg,0.015779114203045033,0.06234289336251544,0.338538592043594,0.0,59.56508548768067,59.56508548768067
hawbeckereddy,2016,12,12,120006,100.0,or_img,hawbeckereddy_2016_12_12_120006.jpg,-0.0005847162775843481,0.40860185927579257,0.3403145856700996,0.0,65.45319847444037,100.0
hawbeckereddy,2016,12,13,120009,99.83422541010249,or_img,hawbeckereddy_2016_12_13_120009.jpg,0.007534400684950189,0.08347373610418879,0.3400639076440364,0.0,64.30537196350792,99.83422541010249
hawbeckereddy,2016,12,14,120005,100.0,or_img,hawbeckereddy_2016_12_14_120005.jpg,0.0056675667803763406,0.0703729386525668,0.3390525773631865,0.0,65.88795046265197,100.0
hawbeckereddy,2016,12,15,120008,99.99458252974192,or_img,hawbeckereddy_2016_12_15_120008.jpg,-0.015678565958489696,0.995462868658851,0.33629250933150795,0.0,63.475415519968806,99.99458252974192
hawbeckereddy,2016,12,16,120007,99.91453940667866,or_img,hawbeckereddy_2016_12_16_120007.jpg,0.011458598052697258,0.055510108999501595,0.33938652206354725,0.0,56.32584458361324,56.32584458361324
hawbeckereddy,2016,12,17,120008,100.0,or_img,hawbeckereddy_2016_12_17_120008.jpg,-0.008043404962509175,0.9540706871519276,0.3403439301084285,0.0,62.134997941361306,100.0
hawbeckereddy,2016,12,18,120007,99.72858474006978,or_img,hawbeckereddy_2016_12_18_120007.jpg,0.009301983290317648,0.07239907252909182,0.3404697958628997,0.0,60.13391986477994,99.72858474006978
hawbeckereddy,2016,12,19,120007,84.15769172427244,or_img,hawbeckereddy_2016_12_19_120007.jpg,0.02738134713142491,0.00038599475588879016,0.34080588187401495,0.0,59.50657680889332,59.50657680889332
hawbeckereddy,2016,12,20,120008,91.3817528766767,or_img,hawbeckereddy_2016_12_20_120008.jpg,0.02208793045587218,0.003331744208724294,0.3399404673476345,0.0,56.92244349578522,56.92244349578522
hawbeckereddy,2016,12,21,120007,98.41471276572692,or_img,hawbeckereddy_2016_12_21_120007.jpg,0.018490195848456664,0.008050360803519188,0.3405715746579316,0.0,61.411765661906514,98.41471276572692
hawbeckereddy,2016,12,22,120005,99.54222376319154,or_img,hawbeckereddy_2016_12_22_120005.jpg,0.0092182659728671,0.11090509675601881,0.33988845228054115,0.0,62.51571066374846,99.54222376319154
hawbeckereddy,2016,12,23,120009,97.85684876590027,or_img,hawbeckereddy_2016_12_23_120009.jpg,0.01716501731791984,0.02828732095260797,0.3400749990504124,0.0,64.72942444795979,97.85684876590027
hawbeckereddy,2016,12,24,120009,97.43333802847422,or_img,hawbeckereddy_2016_12_24_120009.jpg,0.01275364982339533,0.09085774806596311,0.34002837598045593,0.0,68.85618241705853,97.43333802847422
hawbeckereddy,2016,12,29,120007,97.83870024053569,or_img,hawbeckereddy_2016_12_29_120007.jpg,-0.016094883682927795,0.8263565345526253,0.33470958436812437,0.0,57.9987593993109,57.9987593993109
hawbeckereddy,2016,12,30,120007,99.90885106290767,or_img,hawbeckereddy_2016_12_30_120007.jpg,-0.003661672987079219,0.6227138275510867,0.3376111847320211,0.0,59.014128762433096,59.014128762433096
hawbeckereddy,2016,12,31,120008,99.89056710078663,or_img,hawbeckereddy_2016_12_31_120008.jpg,0.0024769524727315394,0.32876460008234554,0.33908494859739174,0.0,56.64533989208399,56.64533989208399
hawbeckereddy,2017,1,6,120007,49.979007302749906,or_img,hawbeckereddy_2017_01_06_120007.jpg,0.029041101545585063,0.04708865148330336,0.3370983659845937,0.0,50.55569701172341,49.979007302749906
hawbeckereddy,2017,1,10,120008,99.89639088131406,or_img,hawbeckereddy_2017_01_10_120008.jpg,-0.0003389560382441591,0.48654706698160227,0.33892200219780505,0.0,62.40844475263832,99.89639088131406
hawbeckereddy,2017,1,11,120008,93.04776041779532,or_img,hawbeckereddy_2017_01_11_120008.jpg,0.015028555085700692,0.05194135046698593,0.3394057881522627,0.0,56.85079745162199,56.85079745162199
hawbeckereddy,2017,1,24,120008,100.0,or_img,hawbeckereddy_2017_01_24_120008.jpg,-0.0018454962735209852,0.47625387349123455,0.33921593321464905,0.0,62.27002838754415,100.0
hawbeckereddy,2017,1,28,120008,55.01820270006718,or_img,hawbeckereddy_2017_01_28_120008.jpg,0.023681308649948715,0.09079273842286606,0.3356816398478286,0.0,39.87434177736364,39.87434177736364
hawbeckereddy,2017,1,31,120008,100.0,or_img,hawbeckereddy_2017_01_31_120008.jpg,0.00046061188574921837,0.32248710642078576,0.33970521560960654,0.0,65.27862049537347,100.0
