site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
hawbeckereddy,2015,11,09,120007,0.17201076162576898,24.0,3.25048215485297e-05,0.0,0.0,24.0,3.25048215485297e-05,0.0032504821548529697
hawbeckereddy,2015,11,10,120008,0.19783390676340953,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2015,11,11,120008,0.18392261757274958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,12,120008,0.18950396237369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,13,120008,0.18257821305237035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,14,120006,0.18636789377849966,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2015,11,15,120008,0.17391274682344288,28.0,3.792229180661798e-05,0.0,0.0,28.0,3.792229180661798e-05,0.003792229180661798
hawbeckereddy,2015,11,16,120008,0.17400712228845905,36.0,4.875723232279455e-05,0.0,0.0,36.0,4.875723232279455e-05,0.0048757232322794546
hawbeckereddy,2015,11,17,120008,0.17937429507351088,37.0,5.011159988731662e-05,0.0,0.0,37.0,5.011159988731662e-05,0.005011159988731662
hawbeckereddy,2015,11,18,120007,0.1833483385087571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,19,120007,0.184818201441702,7.0,9.480572951654495e-06,0.0,0.0,7.0,9.480572951654495e-06,0.0009480572951654495
hawbeckereddy,2015,11,20,120008,0.16667363364181434,92.0,0.0001246018159360305,0.0,0.0,92.0,0.0001246018159360305,0.01246018159360305
hawbeckereddy,2015,11,21,120007,0.17541247552847283,44.0,5.9592172838971117e-05,0.0,0.0,44.0,5.9592172838971117e-05,0.005959217283897112
hawbeckereddy,2015,11,22,120008,0.18849818069071572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,23,120007,0.1438723365717215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,24,120007,0.1781274269710127,4.0,5.417470258088283e-06,0.0,0.0,4.0,5.417470258088283e-06,0.0005417470258088284
hawbeckereddy,2015,11,25,120008,0.16479188655819682,39.0,5.282033501636076e-05,0.0,0.0,39.0,5.282033501636076e-05,0.005282033501636077
hawbeckereddy,2015,11,26,120008,0.19237392768440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,27,120007,0.1899102221138781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,28,120007,0.1693989823519302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,11,29,120008,0.1704794870690747,57.0,7.719895117775803e-05,0.0,0.0,57.0,7.719895117775803e-05,0.007719895117775803
hawbeckereddy,2015,11,30,120008,0.18373468478027033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,01,120008,0.1902388184980204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,02,120007,0.19046459218312503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,03,120008,0.17213990352441416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,08,120008,0.1765993083302353,68.0,9.209699438750082e-05,0.0,0.0,68.0,9.209699438750082e-05,0.009209699438750081
hawbeckereddy,2015,12,09,120008,0.190402571278053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,10,120008,0.1754734919462092,95.0,0.00012866491862959672,0.0,0.0,95.0,0.00012866491862959672,0.012866491862959671
hawbeckereddy,2015,12,11,120008,0.1796772435262664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,12,120007,0.18472570488986342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,15,120005,0.16602763051978944,11.0,1.4898043209742779e-05,0.0,0.0,11.0,1.4898043209742779e-05,0.001489804320974278
hawbeckereddy,2015,12,17,120007,0.1826627073647668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,18,120009,0.1578468517961464,7.0,9.480572951654495e-06,6.0,8.126205387132425e-06,10.0,1.3543675645220707e-05,0.0009480572951654495
hawbeckereddy,2015,12,19,120007,0.15789001234725208,3.0,4.063102693566212e-06,0.0,0.0,3.0,4.063102693566212e-06,0.0004063102693566212
hawbeckereddy,2015,12,20,120008,0.16114282682922357,73.0,9.886883221011117e-05,0.0,0.0,73.0,9.886883221011117e-05,0.009886883221011116
hawbeckereddy,2015,12,21,120008,0.16678515722357592,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2015,12,22,120006,0.1777455404254277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,23,120009,0.17373974974073553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,24,120007,0.18177688797755442,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2015,12,25,120008,0.17313082708676789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,26,120005,0.16132425106740145,4.0,5.417470258088283e-06,0.0,0.0,4.0,5.417470258088283e-06,0.0005417470258088284
hawbeckereddy,2015,12,27,120007,0.18434730104424157,10.0,1.3543675645220707e-05,0.0,0.0,10.0,1.3543675645220707e-05,0.0013543675645220708
hawbeckereddy,2015,12,28,120007,0.16012623560741351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,29,120006,0.1755963989279113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2015,12,30,120007,0.1644562591731938,5.0,6.771837822610354e-06,0.0,0.0,5.0,6.771837822610354e-06,0.0006771837822610354
hawbeckereddy,2016,01,04,120007,0.14554616777105692,72.0,9.75144646455891e-05,0.0,0.0,72.0,9.75144646455891e-05,0.009751446464558909
hawbeckereddy,2016,01,05,120008,0.14065653764841526,92.0,0.0001246018159360305,0.0,0.0,92.0,0.0001246018159360305,0.01246018159360305
hawbeckereddy,2016,01,06,120008,0.14095885846819317,47.0,6.365527553253732e-05,0.0,0.0,47.0,6.365527553253732e-05,0.006365527553253732
hawbeckereddy,2016,01,07,120007,0.1421433133342564,28.0,3.792229180661798e-05,0.0,0.0,28.0,3.792229180661798e-05,0.003792229180661798
hawbeckereddy,2016,01,08,120007,0.14832299471936125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,01,09,120007,0.1533594901460748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,01,10,120008,0.17051862905449655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,01,11,120007,0.13012699468995004,2.0,2.7087351290441417e-06,0.0,0.0,2.0,2.7087351290441417e-06,0.0002708735129044142
hawbeckereddy,2016,01,12,120006,0.003955125707028105,735363.0,0.9959517953496435,390203.0,0.5284782867792056,735398.0,0.9959991982144017,99.59991982144018
