B0,G0,R0,L,B1,G1,R1,B,G,R
0.5789455025919134,0.5484746866660232,0.6033221553326255,0.392156862745098,0.8482142857142857,0.8035714285714286,0.8839285714285714,95.0,90.0,99.0
0.578957804942334,0.5481621770198694,0.6035943072803056,0.388235294117647,0.8392857142857143,0.7946428571428571,0.875,94.0,89.0,98.0
0.5749029833541811,0.5506965419497946,0.6051610351096643,0.396078431372549,0.8482142857142857,0.8125,0.8928571428571429,95.0,91.0,100.0
0.5748724756993955,0.5504098171589956,0.6054507988748952,0.392156862745098,0.8392857142857143,0.8035714285714286,0.8839285714285714,94.0,90.0,99.0
0.5810750788169445,0.5504921799318422,0.599424818148006,0.392156862745098,0.8482142857142857,0.8035714285714286,0.875,95.0,90.0,98.0
0.5851835308264595,0.5482245709847884,0.5975031841070165,0.388235294117647,0.8482142857142857,0.7946428571428571,0.8660714285714286,95.0,89.0,97.0
0.5873380467789382,0.5502430122455316,0.593520552534506,0.388235294117647,0.8482142857142857,0.7946428571428571,0.8571428571428571,95.0,89.0,96.0
0.5913657963593966,0.5482453737081906,0.5913657963593966,0.388235294117647,0.8571428571428571,0.7946428571428571,0.8571428571428571,96.0,89.0,96.0
0.5791498649258149,0.5542401933161024,0.5978321186330992,0.388235294117647,0.8303571428571429,0.7946428571428571,0.8571428571428571,93.0,89.0,96.0
0.581266641512069,0.5565318908094278,0.5936340168633896,0.388235294117647,0.8392857142857143,0.8035714285714286,0.8571428571428571,94.0,90.0,96.0
0.5771501130840476,0.5585323675006912,0.595767858667404,0.388235294117647,0.8303571428571429,0.8035714285714286,0.8571428571428571,93.0,90.0,96.0
0.5729891137164375,0.5605328286356454,0.5979016838780218,0.388235294117647,0.8214285714285714,0.8035714285714286,0.8571428571428571,92.0,90.0,96.0
0.5750169951314144,0.5564680598045946,0.5997489089005075,0.388235294117647,0.8303571428571429,0.8035714285714286,0.8660714285714286,93.0,90.0,97.0
0.5769945799522523,0.5521776087715103,0.6018115511329944,0.388235294117647,0.8303571428571429,0.7946428571428571,0.8660714285714286,93.0,89.0,97.0
0.5830866108627775,0.5458683165523874,0.6016957580179725,0.3843137254901961,0.8392857142857143,0.7857142857142857,0.8660714285714286,94.0,88.0,97.0
0.5871585287654904,0.5438942161196121,0.599519760950027,0.3843137254901961,0.8482142857142857,0.7857142857142857,0.8660714285714286,95.0,88.0,97.0
0.5891310019520805,0.5395199702087473,0.6015337598879137,0.3803921568627451,0.8482142857142857,0.7767857142857143,0.8660714285714286,95.0,87.0,97.0
0.5911863567053178,0.5419208269798746,0.5973445479209982,0.3843137254901961,0.8571428571428571,0.7857142857142857,0.8660714285714286,96.0,88.0,97.0
0.5890124807289313,0.5399281073348536,0.6012835740774507,0.388235294117647,0.8571428571428571,0.7857142857142857,0.875,96.0,88.0,98.0
0.5870598929422364,0.5442534424151982,0.599290307378533,0.388235294117647,0.8571428571428571,0.7946428571428571,0.875,96.0,89.0,98.0
0.5910460324626077,0.5422999679296091,0.5971392905292325,0.388235294117647,0.8660714285714286,0.7946428571428571,0.875,97.0,89.0,98.0
0.5892121422222673,0.5462487568518936,0.5953497687037491,0.388235294117647,0.8571428571428571,0.7946428571428571,0.8660714285714286,96.0,89.0,97.0
0.5894938372007356,0.5522626474827944,0.5894938372007356,0.3843137254901961,0.8482142857142857,0.7946428571428571,0.8482142857142857,95.0,89.0,95.0
0.5916505917985546,0.5542831860007511,0.5854226908322541,0.3843137254901961,0.8482142857142857,0.7946428571428571,0.8392857142857143,95.0,89.0,94.0
0.5912216645985584,0.548556183648147,0.5912216645985584,0.392156862745098,0.8660714285714286,0.8035714285714286,0.8660714285714286,97.0,90.0,97.0
0.5915129506214452,0.5479277858388123,0.5915129506214452,0.3843137254901961,0.8482142857142857,0.7857142857142857,0.8482142857142857,95.0,88.0,95.0
0.593520552534506,0.5502430122455316,0.5873380467789382,0.388235294117647,0.8571428571428571,0.7946428571428571,0.8482142857142857,96.0,89.0,95.0
0.5956760997267084,0.5522413841216359,0.583266180982402,0.3843137254901961,0.8571428571428571,0.7946428571428571,0.8392857142857143,96.0,89.0,94.0
0.5625569911512424,0.5564422412474245,0.6114749903817851,0.396078431372549,0.8214285714285714,0.8125,0.8928571428571429,92.0,91.0,100.0
0.5667150835202313,0.5545276623692585,0.6093710575486357,0.396078431372549,0.8303571428571429,0.8125,0.8928571428571429,93.0,91.0,100.0
0.5708303202264255,0.5526123312830289,0.6072662981132186,0.396078431372549,0.8392857142857143,0.8125,0.8928571428571429,94.0,91.0,100.0
0.5668310218813054,0.5547707873731925,0.6090418426597005,0.4,0.8392857142857143,0.8214285714285714,0.9017857142857144,94.0,92.0,101.0
0.562874251497006,0.5568862275449101,0.6107784431137725,0.403921568627451,0.8392857142857143,0.8303571428571429,0.9107142857142856,94.0,93.0,102.0
0.5587626727837377,0.5587626727837377,0.6128364798273251,0.403921568627451,0.8303571428571429,0.8303571428571429,0.9107142857142856,93.0,93.0,102.0
0.5669444659707297,0.5550087930029248,0.6087193213580466,0.403921568627451,0.8482142857142857,0.8303571428571429,0.9107142857142856,95.0,93.0,102.0
0.5690943932696418,0.5572382600765243,0.6046627928489945,0.4078431372549019,0.8571428571428571,0.8392857142857143,0.9107142857142856,96.0,94.0,102.0
0.5730823070530668,0.5553581119895699,0.602622632158895,0.4078431372549019,0.8660714285714286,0.8392857142857143,0.9107142857142856,97.0,94.0,102.0
0.5751235236242733,0.5573361981513577,0.5988399575881609,0.4078431372549019,0.8660714285714286,0.8392857142857143,0.9017857142857144,97.0,94.0,101.0
0.5790864177245914,0.5552065654472886,0.5969963069325684,0.403921568627451,0.8660714285714286,0.8303571428571429,0.8928571428571429,97.0,93.0,100.0
0.5830338782333366,0.5532872517928602,0.5949325288095272,0.403921568627451,0.875,0.8303571428571429,0.8928571428571429,98.0,93.0,100.0
0.5888581628569017,0.547221727099343,0.5948062251079815,0.4,0.8839285714285714,0.8214285714285714,0.8928571428571429,99.0,92.0,100.0
0.5869404750614646,0.5513683250577395,0.5928691667287521,0.403921568627451,0.8839285714285714,0.8303571428571429,0.8928571428571429,99.0,93.0,100.0
0.5887448094094638,0.5475326727508013,0.5946322575035584,0.403921568627451,0.8928571428571429,0.8303571428571429,0.9017857142857144,100.0,93.0,101.0
0.5809374996498013,0.5515972218897104,0.5985416663058559,0.4078431372549019,0.8839285714285714,0.8392857142857143,0.9107142857142856,99.0,94.0,102.0
0.5789095498268207,0.5493733483050443,0.602538511044242,0.403921568627451,0.875,0.8303571428571429,0.9107142857142856,98.0,93.0,102.0
0.5707717044909731,0.5469895501371826,0.6123904746101066,0.403921568627451,0.8571428571428571,0.8214285714285714,0.9196428571428572,96.0,92.0,103.0
0.572851099324132,0.5489823035189598,0.6086542930318903,0.4,0.8571428571428571,0.8214285714285714,0.9107142857142856,96.0,92.0,102.0
0.57069667517512,0.546667341483536,0.612748009135392,0.4,0.8482142857142857,0.8125,0.9107142857142856,95.0,91.0,102.0
0.5688214850951522,0.5508587013553053,0.610734647154795,0.4,0.8482142857142857,0.8214285714285714,0.9107142857142856,95.0,92.0,102.0
0.57090274005823,0.5528742324774438,0.6069597552198025,0.4,0.8482142857142857,0.8214285714285714,0.9017857142857144,95.0,92.0,101.0
0.572798657689014,0.5486808194705292,0.6089754150167411,0.396078431372549,0.8482142857142857,0.8125,0.9017857142857144,95.0,91.0,101.0
0.5690051108237059,0.5570260558589962,0.6049422757178347,0.403921568627451,0.8482142857142857,0.8303571428571429,0.9017857142857144,95.0,93.0,101.0
0.5710677527764842,0.5590452737706635,0.601123950291036,0.403921568627451,0.8482142857142857,0.8303571428571429,0.8928571428571429,95.0,93.0,100.0
0.5729861633924451,0.5548918634958415,0.6031433298867843,0.4,0.8482142857142857,0.8214285714285714,0.8928571428571429,95.0,92.0,100.0
0.5770093855735389,0.5527142535493899,0.6013045175976878,0.396078431372549,0.8482142857142857,0.8125,0.8839285714285714,95.0,91.0,99.0
0.5729364584769535,0.5546512523553485,0.6034118020129616,0.396078431372549,0.8392857142857143,0.8125,0.8839285714285714,94.0,91.0,99.0
0.577016444201214,0.5529740923594967,0.6010587960429312,0.4,0.8571428571428571,0.8214285714285714,0.8928571428571429,96.0,92.0,100.0
0.579101869529032,0.5549726249653223,0.5971988029518142,0.4,0.8571428571428571,0.8214285714285714,0.8839285714285714,96.0,92.0,99.0
0.5748412161452265,0.5501168627626362,0.6057466578734646,0.388235294117647,0.8303571428571429,0.7946428571428571,0.875,93.0,89.0,98.0
0.5789702696459168,0.5478428357939857,0.6038722167274616,0.3843137254901961,0.8303571428571429,0.7857142857142857,0.8660714285714286,93.0,88.0,97.0
0.5791175901345685,0.5547336916025868,0.5974055140335549,0.396078431372549,0.8482142857142857,0.8125,0.875,95.0,91.0,98.0
0.5771543469162881,0.5587345273338533,0.5955741664987227,0.392156862745098,0.8392857142857143,0.8125,0.8660714285714286,94.0,91.0,97.0
0.5791335862830399,0.5544896038880169,0.5976165730793072,0.392156862745098,0.8392857142857143,0.8035714285714286,0.8660714285714286,94.0,90.0,97.0
0.5730855081945856,0.5608921995095943,0.597472125564568,0.396078431372549,0.8392857142857143,0.8214285714285714,0.875,94.0,92.0,98.0
0.5771584478423334,0.5589323915946808,0.595384504089986,0.396078431372549,0.8482142857142857,0.8214285714285714,0.875,95.0,92.0,98.0
0.5750714901309671,0.5569113378110419,0.5992850265575342,0.4,0.8482142857142857,0.8214285714285714,0.8839285714285714,95.0,92.0,99.0
0.5771624213664692,0.559126095698767,0.5951987470341714,0.4,0.8571428571428571,0.8303571428571429,0.8839285714285714,96.0,93.0,99.0
0.5750978041162218,0.5571259977375899,0.5990602126210643,0.403921568627451,0.8571428571428571,0.8303571428571429,0.8928571428571429,96.0,93.0,100.0
0.581188768050366,0.5569725693816008,0.5932968673847486,0.396078431372549,0.8571428571428571,0.8214285714285714,0.875,96.0,92.0,98.0
0.5830305913356048,0.5462076066196718,0.6014420836935712,0.388235294117647,0.8482142857142857,0.7946428571428571,0.875,95.0,89.0,98.0
0.5851048597299832,0.5485358059968592,0.5972945443076911,0.392156862745098,0.8571428571428571,0.8035714285714286,0.875,96.0,90.0,98.0
0.5829756461886899,0.5465396683018967,0.6011936351320865,0.392156862745098,0.8571428571428571,0.8035714285714286,0.8839285714285714,96.0,90.0,99.0
0.5770021007459679,0.5524488198631607,0.601555381628775,0.392156862745098,0.8392857142857143,0.8035714285714286,0.875,94.0,90.0,98.0
0.5728856152231654,0.5544054340869342,0.603685917116884,0.392156862745098,0.8303571428571429,0.8035714285714286,0.875,93.0,90.0,98.0
0.5811111186620579,0.5502009527757783,0.5996572181938258,0.388235294117647,0.8392857142857143,0.7946428571428571,0.8660714285714286,94.0,89.0,97.0
0.583266180982402,0.5522413841216359,0.5956760997267084,0.388235294117647,0.8392857142857143,0.7946428571428571,0.8571428571428571,94.0,89.0,96.0
0.5913295783933323,0.541533403370736,0.5975541002711569,0.3803921568627451,0.8482142857142857,0.7767857142857143,0.8571428571428571,95.0,87.0,96.0
0.5850597223770974,0.5414914451788029,0.6037318411763664,0.3803921568627451,0.8392857142857143,0.7767857142857143,0.8660714285714286,94.0,87.0,97.0
0.5893350143100133,0.545910329045065,0.5955385407764345,0.3843137254901961,0.8482142857142857,0.7857142857142857,0.8571428571428571,95.0,88.0,96.0
0.5686292203625336,0.5502863422863228,0.6114292692070253,0.392156862745098,0.8303571428571429,0.8035714285714286,0.8928571428571429,93.0,90.0,100.0
0.5705414103646735,0.5460019948651177,0.6134853874888962,0.388235294117647,0.8303571428571429,0.7946428571428571,0.8928571428571429,93.0,89.0,100.0
0.5687264193776334,0.5505755762060068,0.6110783867780955,0.396078431372549,0.8392857142857143,0.8125,0.9017857142857144,94.0,91.0,101.0
0.5706199301558019,0.5463382310002359,0.6131129036780425,0.396078431372549,0.8392857142857143,0.8035714285714286,0.9017857142857144,94.0,90.0,101.0
0.5684281298833804,0.5496887409861262,0.6121533706436405,0.3843137254901961,0.8125,0.7857142857142857,0.875,91.0,88.0,98.0
0.5664753883898213,0.5540253798537813,0.6100504182659614,0.388235294117647,0.8125,0.7946428571428571,0.875,91.0,89.0,98.0
0.5644702940318925,0.552199200683373,0.6135546674259701,0.392156862745098,0.8214285714285714,0.8035714285714286,0.8928571428571429,92.0,90.0,100.0
0.5623930991876613,0.5562129552405441,0.6118342507645985,0.392156862745098,0.8125,0.8035714285714286,0.8839285714285714,91.0,90.0,99.0
0.5602679318102027,0.5541111413507499,0.6156790459452777,0.392156862745098,0.8125,0.8035714285714286,0.8928571428571429,91.0,90.0,100.0
0.5604549053075082,0.5543630041628614,0.6152820156093297,0.396078431372549,0.8214285714285714,0.8125,0.9017857142857144,92.0,91.0,101.0
0.5646119267627007,0.5524697347893092,0.6131806946562662,0.396078431372549,0.8303571428571429,0.8125,0.9017857142857144,93.0,91.0,101.0
0.5665047606020506,0.5482304134858553,0.6152363529119044,0.396078431372549,0.8303571428571429,0.8035714285714286,0.9017857142857144,93.0,90.0,101.0
0.5665965679172876,0.5542792512234336,0.6097071763457769,0.392156862745098,0.8214285714285714,0.8035714285714286,0.8839285714285714,92.0,90.0,99.0
0.5645209084443286,0.5583173819779074,0.6079455937092769,0.392156862745098,0.8125,0.8035714285714286,0.875,91.0,90.0,98.0
0.5581455721859476,0.5581455721859476,0.6139601294045424,0.392156862745098,0.8035714285714286,0.8035714285714286,0.8839285714285714,90.0,90.0,99.0
0.5560218568936939,0.5560218568936939,0.6178020632152155,0.392156862745098,0.8035714285714286,0.8035714285714286,0.8928571428571429,90.0,90.0,100.0
0.5541111413507499,0.5602679318102027,0.6156790459452777,0.396078431372549,0.8035714285714286,0.8125,0.8928571428571429,90.0,91.0,100.0
0.5557834246074992,0.5557834246074992,0.6182310004060947,0.388235294117647,0.7946428571428571,0.7946428571428571,0.8839285714285714,89.0,89.0,99.0
0.5749327654632941,0.5509772335689901,0.604877180331174,0.4,0.8571428571428571,0.8214285714285714,0.9017857142857144,96.0,92.0,101.0
0.5707562630969605,0.552344770738994,0.6075792478128934,0.392156862745098,0.8303571428571429,0.8035714285714286,0.8839285714285714,93.0,90.0,99.0
0.5685298157340556,0.5499908000035973,0.6117875191051251,0.388235294117647,0.8214285714285714,0.7946428571428571,0.8839285714285714,92.0,89.0,99.0
0.5622255427989818,0.5559785923234376,0.6122011466033358,0.388235294117647,0.8035714285714286,0.7946428571428571,0.875,90.0,89.0,98.0
0.5706805127593141,0.5520713656041191,0.6078988070697042,0.388235294117647,0.8214285714285714,0.7946428571428571,0.875,92.0,89.0,98.0
0.5606421918308002,0.5606421918308002,0.6093936867726089,0.4,0.8214285714285714,0.8214285714285714,0.8928571428571429,92.0,92.0,100.0
0.5564422412474245,0.5625569911512424,0.6114749903817851,0.4,0.8125,0.8214285714285714,0.8928571428571429,91.0,92.0,100.0
0.5627173373787497,0.5566666133209137,0.6111231298414378,0.4,0.8303571428571429,0.8214285714285714,0.9017857142857144,93.0,92.0,101.0
0.5730347675889079,0.5551274311017546,0.6028803284008303,0.403921568627451,0.8571428571428571,0.8303571428571429,0.9017857142857144,96.0,93.0,101.0
0.5829217451120876,0.5468647299505152,0.6009502526928737,0.396078431372549,0.8660714285714286,0.8125,0.8928571428571429,97.0,91.0,100.0
0.5868684348294558,0.5449492609130661,0.59884534166271,0.396078431372549,0.875,0.8125,0.8928571428571429,98.0,91.0,100.0
0.5867754998702186,0.5452863231117183,0.5986295503726473,0.4,0.8839285714285714,0.8214285714285714,0.9017857142857144,99.0,92.0,101.0
0.5768396017603761,0.5471056016696351,0.6065736018511171,0.4,0.8660714285714286,0.8214285714285714,0.9107142857142856,97.0,92.0,102.0
0.5747266668169158,0.5447929862535347,0.6106470834929729,0.4,0.8571428571428571,0.8125,0.9107142857142856,96.0,91.0,102.0
0.5727449938994037,0.5483728664994291,0.6093031849993656,0.392156862745098,0.8392857142857143,0.8035714285714286,0.8928571428571429,94.0,90.0,100.0
0.5812273151184401,0.5567545860608215,0.5934636796472492,0.392156862745098,0.8482142857142857,0.8125,0.8660714285714286,95.0,91.0,97.0
0.5728335942860311,0.554154237950617,0.6039658548450545,0.388235294117647,0.8214285714285714,0.7946428571428571,0.8660714285714286,92.0,89.0,97.0
0.5750445610093528,0.5566920750196925,0.5995145423288997,0.396078431372549,0.8392857142857143,0.8125,0.875,94.0,91.0,98.0
0.5832063485455165,0.5525112775694366,0.5954843769359484,0.392156862745098,0.8482142857142857,0.8035714285714286,0.8660714285714286,95.0,90.0,97.0
0.5708562622380955,0.5584463434937891,0.6018810590988616,0.388235294117647,0.8214285714285714,0.8035714285714286,0.8660714285714286,92.0,90.0,97.0
0.5666510805359051,0.560424145584961,0.6040126902415691,0.388235294117647,0.8125,0.8035714285714286,0.8660714285714286,91.0,90.0,97.0
0.5852638090289664,0.5479065446228621,0.5977162304976678,0.3843137254901961,0.8392857142857143,0.7857142857142857,0.8571428571428571,94.0,88.0,96.0
0.552199200683373,0.5644702940318925,0.6135546674259701,0.396078431372549,0.8035714285714286,0.8214285714285714,0.8928571428571429,90.0,92.0,100.0
0.5689138807086743,0.5568093300552983,0.6052275326688025,0.4,0.8392857142857143,0.8214285714285714,0.8928571428571429,94.0,92.0,100.0
0.5669959841669852,0.560964111994996,0.6031872171989204,0.4,0.8392857142857143,0.8303571428571429,0.8928571428571429,94.0,93.0,100.0
0.5690598121925952,0.5630059844033122,0.5993289511390097,0.4,0.8392857142857143,0.8303571428571429,0.8839285714285714,94.0,93.0,99.0
0.5691480538457805,0.5631570217000355,0.5991032145745058,0.403921568627451,0.8482142857142857,0.8392857142857143,0.8928571428571429,95.0,94.0,100.0
0.567106069185291,0.5611365316149195,0.6029232946075199,0.403921568627451,0.8482142857142857,0.8392857142857143,0.9017857142857144,95.0,94.0,101.0
0.5692344386481092,0.5633049132455247,0.5988820656610315,0.4078431372549019,0.8571428571428571,0.8482142857142857,0.9017857142857144,96.0,95.0,101.0
0.5732223833911879,0.5614033651769366,0.5968604198196905,0.4078431372549019,0.8660714285714286,0.8482142857142857,0.9017857142857144,97.0,95.0,101.0
0.5771700068334009,0.55950153723646,0.5948384764303417,0.4078431372549019,0.875,0.8482142857142857,0.9017857142857144,98.0,95.0,101.0
0.5810775786204236,0.5575996966559621,0.5928165196026545,0.4078431372549019,0.8839285714285714,0.8482142857142857,0.9017857142857144,99.0,95.0,101.0
0.581113921354603,0.5573949857891091,0.5929733891373501,0.403921568627451,0.875,0.8392857142857143,0.8928571428571429,98.0,94.0,100.0
0.5771662727109989,0.5593157694312773,0.5950167759907204,0.403921568627451,0.8660714285714286,0.8392857142857143,0.8928571428571429,97.0,94.0,100.0
0.5790712281821676,0.5554356678482016,0.5967978984326422,0.4078431372549019,0.875,0.8392857142857143,0.9017857142857144,98.0,94.0,101.0
0.5648860742799929,0.5529937358740983,0.6124554279035712,0.403921568627451,0.8482142857142857,0.8303571428571429,0.9196428571428572,95.0,93.0,103.0
0.5630278423372388,0.5571012334705311,0.610440713270901,0.4078431372549019,0.8482142857142857,0.8392857142857143,0.9196428571428572,95.0,94.0,103.0
0.560992102125954,0.5550869221035755,0.6141387223273601,0.4078431372549019,0.8482142857142857,0.8392857142857143,0.9285714285714286,95.0,94.0,104.0
0.565018782159388,0.5532475575310675,0.6121036806726704,0.4078431372549019,0.8571428571428571,0.8392857142857143,0.9285714285714286,96.0,94.0,104.0
0.5608168639785712,0.5548507271277353,0.614512095636094,0.403921568627451,0.8392857142857143,0.8303571428571429,0.9196428571428572,94.0,93.0,103.0
0.5689144867146475,0.5511359090048148,0.6103978347042572,0.403921568627451,0.8571428571428571,0.8303571428571429,0.9196428571428572,96.0,93.0,103.0
0.5670554952425408,0.5552418390916545,0.6084032917706427,0.4078431372549019,0.8571428571428571,0.8392857142857143,0.9196428571428572,96.0,94.0,103.0
0.5710428794712125,0.5533817594875667,0.606365119438504,0.4078431372549019,0.8660714285714286,0.8392857142857143,0.9196428571428572,97.0,94.0,103.0
0.5709735760770018,0.5531306518245955,0.6066594245818144,0.403921568627451,0.8571428571428571,0.8303571428571429,0.9107142857142856,96.0,93.0,102.0
0.5789333606338836,0.5487805814342022,0.6030555839936288,0.396078431372549,0.8571428571428571,0.8125,0.8928571428571429,96.0,91.0,100.0
0.578921377060684,0.5490800689647725,0.6027944235374132,0.4,0.8660714285714286,0.8214285714285714,0.9017857142857144,97.0,92.0,101.0
0.566625021357755,0.5485412440803799,0.6148484274307554,0.396078431372549,0.8392857142857143,0.8125,0.9107142857142856,94.0,91.0,102.0
0.5625114325318039,0.5504144124773566,0.6169480227768173,0.396078431372549,0.8303571428571429,0.8125,0.9107142857142856,93.0,91.0,102.0
0.5606378396277265,0.5546094757607617,0.6148931144304097,0.4,0.8303571428571429,0.8214285714285714,0.9107142857142856,93.0,92.0,102.0
0.5643254860804139,0.5519227281445807,0.6139365178237469,0.388235294117647,0.8125,0.7946428571428571,0.8839285714285714,91.0,89.0,99.0
0.5602720954661147,0.5602720954661147,0.610074059507547,0.392156862745098,0.8035714285714286,0.8035714285714286,0.875,90.0,90.0,98.0
