site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
willowcreek,2016,04,27,120113,0.08766612815801318,3.0,4.099239864287832e-06,373.0,0.0005096721564597872,374.0,0.0005110385697478831,0.00040992398642878325
willowcreek,2016,04,28,120109,0.08878864185608534,15.0,2.049619932143916e-05,3362.0,0.004593881474578564,3362.0,0.004593881474578564,0.0020496199321439162
willowcreek,2016,04,29,120109,0.08576911402362693,722.0,0.0009865503940052717,10435.0,0.014258522661281177,10649.0,0.014550935104933709,0.09865503940052717
willowcreek,2016,04,30,120109,0.08902605319203626,13.0,1.776337274524727e-05,192.0,0.00026235135131442126,205.0,0.00028011472405966854,0.0017763372745247272
willowcreek,2016,05,01,120108,0.09607912441975325,6.0,8.198479728575664e-06,165.0,0.00022545819253583078,171.0,0.00023365667226440644,0.0008198479728575665
willowcreek,2016,05,02,120116,0.10482491629434965,2.0,2.7328265761918883e-06,90.0,0.00012297719592863497,92.0,0.00012571002250482685,0.00027328265761918883
willowcreek,2016,05,03,120114,0.08879596246328254,60.0,8.198479728575664e-05,451.0,0.0006162523929312708,502.0,0.0006859394706241639,0.008198479728575665
willowcreek,2016,05,04,123922,0.08559264600483767,438.0,0.0005984890201860235,691.0,0.0009441915820742973,1109.0,0.001515352336498402,0.05984890201860235
willowcreek,2016,05,05,120113,0.09991142205750672,29.0,3.962598535478238e-05,284.0,0.0003880613738192481,311.0,0.0004249545325978386,0.0039625985354782385
willowcreek,2016,05,06,120108,0.11004913596279829,18.0,2.4595439185726995e-05,126.0,0.00017216807430008894,144.0,0.00019676351348581596,0.0024595439185726995
willowcreek,2016,05,07,120123,0.12192509083182114,5.0,6.83206644047972e-06,72.0,9.838175674290798e-05,77.0,0.00010521382318338769,0.000683206644047972
willowcreek,2016,05,08,120111,0.1291477527055629,3.0,4.099239864287832e-06,39.0,5.329011823574182e-05,42.0,5.738935810002965e-05,0.00040992398642878325
willowcreek,2016,05,09,120112,0.1381914802375742,4.0,5.4656531523837766e-06,66.0,9.01832770143323e-05,70.0,9.564893016671609e-05,0.0005465653152383777
willowcreek,2016,05,10,120112,0.18435197114787974,13.0,1.776337274524727e-05,29.0,3.962598535478238e-05,42.0,5.738935810002965e-05,0.0017763372745247272
willowcreek,2016,05,11,120110,0.1839135543635024,2.0,2.7328265761918883e-06,34.0,4.64580517952621e-05,36.0,4.919087837145399e-05,0.00027328265761918883
willowcreek,2016,05,12,120111,0.1711134367456491,1.0,1.3664132880959441e-06,11.0,1.5030546169055385e-05,12.0,1.639695945715133e-05,0.00013664132880959442
willowcreek,2016,05,13,120112,0.1844047889893884,3.0,4.099239864287832e-06,16.0,2.1862612609535106e-05,19.0,2.5961852473822938e-05,0.00040992398642878325
willowcreek,2016,05,14,123111,0.19528299669254837,2.0,2.7328265761918883e-06,22.0,3.006109233811077e-05,24.0,3.279391891430266e-05,0.00027328265761918883
willowcreek,2016,05,15,120112,0.17159427355366993,1.0,1.3664132880959441e-06,53.0,7.241990426908504e-05,54.0,7.378631755718098e-05,0.00013664132880959442
