B0,G0,R0,L,B1,G1,R1,B,G,R
0.6010270211697736,0.5350606407974814,0.59369742335063,0.3215686274509804,0.4823529411764706,0.4294117647058823,0.4764705882352941,82.0,73.0,81.0
0.5908756993087859,0.5416360576997203,0.5979099338243666,0.3372549019607843,0.4941176470588235,0.4529411764705882,0.5,84.0,77.0,85.0
0.5791478137201117,0.5429510753626048,0.6081052044061173,0.3294117647058823,0.4705882352941176,0.4411764705882353,0.4941176470588235,80.0,75.0,84.0
0.6122569229308815,0.5315197462806555,0.5853445307141395,0.3490196078431372,0.5352941176470588,0.4647058823529412,0.5117647058823529,91.0,79.0,87.0
0.6093605876812874,0.5354986982653738,0.5847399578759829,0.3803921568627451,0.5823529411764706,0.5117647058823529,0.5588235294117647,99.0,87.0,95.0
0.6038149242540896,0.5399498841887532,0.5863971860544523,0.403921568627451,0.611764705882353,0.5470588235294118,0.5941176470588235,104.0,93.0,101.0
0.603305869473551,0.5406986566036542,0.5862311750544883,0.4156862745098039,0.6235294117647059,0.5588235294117647,0.6058823529411764,106.0,95.0,103.0
0.6061550792093202,0.5414200707500724,0.58261507613323,0.4,0.6058823529411764,0.5411764705882353,0.5823529411764706,103.0,92.0,99.0
0.6103887167297541,0.5340901271385349,0.5849558535326811,0.3686274509803922,0.5647058823529412,0.4941176470588235,0.5411764705882353,96.0,84.0,92.0
0.6134825251864764,0.5298258172065023,0.5855969558598184,0.3333333333333333,0.5176470588235295,0.4470588235294118,0.4941176470588235,88.0,76.0,84.0
0.6147970494237268,0.5280021718580242,0.5858654235684926,0.3215686274509804,0.5,0.4294117647058823,0.4764705882352941,85.0,73.0,81.0
0.6086493125893255,0.538174129026351,0.5830219731118803,0.3686274509803922,0.5588235294117647,0.4941176470588235,0.5352941176470588,95.0,84.0,91.0
0.6099837890615496,0.5454662729108087,0.574792416615691,0.403921568627451,0.611764705882353,0.5470588235294118,0.5764705882352941,104.0,93.0,98.0
0.6142540884465107,0.5453072009678207,0.5703787964146171,0.3764705882352941,0.5764705882352941,0.5117647058823529,0.5352941176470588,98.0,87.0,91.0
0.6204840739699569,0.5368232999515357,0.5716819557925444,0.3372549019607843,0.5235294117647059,0.4529411764705882,0.4823529411764706,89.0,77.0,82.0
0.6338892456325625,0.524597996385569,0.5683144960843665,0.3176470588235294,0.5117647058823529,0.4235294117647059,0.4588235294117647,87.0,72.0,78.0
0.6389635736565921,0.52145303137492,0.565519484730547,0.3137254901960784,0.5117647058823529,0.4176470588235294,0.4529411764705882,87.0,71.0,77.0
0.6433063643869611,0.5160589516510787,0.5655440566039218,0.3254901960784314,0.5352941176470588,0.4294117647058823,0.4705882352941176,91.0,73.0,80.0
0.6396447404666588,0.5197113516291603,0.5663521139548541,0.3450980392156862,0.5647058823529412,0.4588235294117647,0.5,96.0,78.0,85.0
0.6403443530666263,0.5190159493276866,0.5661992174483853,0.3411764705882353,0.5588235294117647,0.4529411764705882,0.4941176470588235,95.0,77.0,84.0
0.6432789786667764,0.5190091759697856,0.5628691063334293,0.3137254901960784,0.5176470588235295,0.4176470588235294,0.4529411764705882,88.0,71.0,77.0
