site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
usmpj,2013,09,20,120105,0.0901468895960778,7565.0,0.009157974762001607,45965.0,0.05564392728822259,49927.0,0.06044021228584987,0.9157974762001607
usmpj,2013,09,21,120109,0.08951412104592861,8032.0,0.009723311736734555,44065.0,0.05334384109551895,47920.0,0.0580105949233466,0.9723311736734556
usmpj,2013,09,26,120203,0.08954601597239263,9664.0,0.011698964719098948,48417.0,0.05861224904849066,51726.0,0.06261803073883611,5.861224904849066
usmpj,2013,09,27,120107,0.09163929832479731,9024.0,0.010924198843661932,49037.0,0.05936280349032027,51629.0,0.06250060528584019,5.936280349032027
usmpj,2013,09,28,120106,0.082676999052265,11892.0,0.01439611842296406,57535.0,0.0696502416301074,61732.0,0.0747310109726217,6.96502416301074
usmpj,2013,09,29,120107,0.08176070990703166,11615.0,0.014060790067501477,56731.0,0.06867694199908965,61024.0,0.07387392622291951,6.867694199908965
usmpj,2013,09,30,120108,0.08172227440378593,10933.0,0.013235180181488906,55401.0,0.0670668816641971,59210.0,0.07167794919472772,6.70668816641971
usmpj,2013,10,01,120106,0.08233801724280024,11145.0,0.013491821377727418,59133.0,0.0715847351753392,62699.0,0.07590163378753982,7.15847351753392
usmpj,2013,10,02,120107,0.08030025481380161,11730.0,0.014200005810744066,59923.0,0.07254108680283176,63769.0,0.07719694548553609,7.254108680283176
usmpj,2013,10,03,120106,0.0791987359926231,11818.0,0.014306536118616656,60438.0,0.07316453121822249,64469.0,0.07804434566179533,7.316453121822248
usmpj,2013,10,04,120106,0.07887290553977927,11484.0,0.013902205177372963,58737.0,0.07110534878991255,62763.0,0.07597911037508354,7.110534878991255
usmpj,2013,10,05,120107,0.07626622626182972,12309.0,0.014900926813678491,60457.0,0.07318753208014953,65082.0,0.07878642610186234,7.318753208014953
usmpj,2013,10,06,120107,0.07893791588884552,10903.0,0.013198863031077797,56790.0,0.0687483657282315,60701.0,0.07348291157015989,6.874836572823149
usmpj,2013,10,07,120109,0.07812683492488948,10859.0,0.013145597877141502,57399.0,0.06948560388157704,61271.0,0.07417293742797099,6.948560388157704
usmpj,2013,10,08,120109,0.07972594603659273,10002.0,0.012108137947064121,56425.0,0.06830650706489633,59729.0,0.07230623589683992,6.8306507064896325
usmpj,2013,10,09,120108,0.07711163646773331,2365.0,0.0028630020240758497,17547.0,0.021241901275458323,19559.0,0.02367757149636344,0.28630020240758497
usmpj,2013,10,10,120107,0.10019158782753183,114.0,0.00013800517156221855,18617.0,0.022537212973454585,18720.0,0.02266190185653273,0.013800517156221855
usmpj,2013,10,11,120107,0.07398730315147901,2383.0,0.0028847923143225157,16906.0,0.020465924828340937,18966.0,0.02295970248990383,0.28847923143225157
usmpj,2013,10,12,120109,0.07723869525627544,2150.0,0.002602729112796227,15356.0,0.01858953872376691,17209.0,0.020832728047493147,0.2602729112796227
usmpj,2013,10,13,120105,0.0809160072993704,1615.0,0.001955073263798096,14551.0,0.01761502852106879,15967.0,0.019329198020473188,0.1955073263798096
usmpj,2013,10,14,120105,0.07697534304068088,2026.0,0.002452618224430305,17470.0,0.021148687256069807,19217.0,0.023263555981676787,0.2452618224430305
usmpj,2013,10,15,120107,0.0914262642655035,160.0,0.0001936914688592541,19150.0,0.023182447679091975,19267.0,0.023324084565695305,0.01936914688592541
usmpj,2013,10,16,120107,0.07706049303187783,1876.0,0.0022710324723747544,13234.0,0.016020705618021054,14890.0,0.018025412320714335,0.22710324723747544
usmpj,2013,10,17,120109,0.07329988561620414,2461.0,0.002979216905391402,19361.0,0.023437878303650114,21476.0,0.025998237407633382,0.2979216905391402
usmpj,2013,10,18,120107,0.07437273699795238,2190.0,0.0026511519800110402,18610.0,0.02252873897169199,20501.0,0.0248179300192723,0.265115198001104
usmpj,2013,10,19,120107,0.0728979955030752,2500.0,0.003026429200925845,12639.0,0.015300415468200703,14870.0,0.018001200887106928,0.30264292009258453
usmpj,2013,10,20,120108,0.07498793886122512,2251.0,0.0027249968525136312,11102.0,0.013439766795471493,13106.0,0.015865752442933652,0.27249968525136314
usmpj,2013,10,21,120105,0.07464634394004813,2272.0,0.002750418857801408,11004.0,0.0133211307707952,13035.0,0.015779801853627356,0.2750418857801408
usmpj,2013,10,22,120106,0.07511730806494023,2149.0,0.0026015185411158567,11748.0,0.014221796100990731,13663.0,0.01654004086889993,0.26015185411158565
usmpj,2013,10,23,120108,0.07519857919163908,2085.0,0.0025240419535721547,11378.0,0.013773884579253708,13275.0,0.01607033905691624,0.2524041953572155
usmpj,2013,10,24,120106,0.07626917692762414,1983.0,0.0024005636421743806,11054.0,0.013381659354813717,12846.0,0.015551003806037363,0.24005636421743806
usmpj,2013,10,25,120107,0.09775724021036546,124.0,0.00015011088836592193,19176.0,0.023213922542781602,19275.0,0.023333769139138268,0.015011088836592194
usmpj,2013,10,26,120106,0.07340191856455064,2326.0,0.0028157897285414064,19838.0,0.024015320995186766,21757.0,0.026338408049817446,0.28157897285414063
usmpj,2013,10,27,120108,0.07373508242130072,2480.0,0.0030022177673184386,11008.0,0.013325973057516682,13156.0,0.015926281026952167,0.30022177673184386
usmpj,2013,10,28,120107,0.07362044145407225,2203.0,0.002666889411855855,14025.0,0.01697826781719399,15939.0,0.01929530201342282,0.2666889411855855
usmpj,2013,10,29,120106,0.08629783714190593,820.0,0.0009926687779036772,8045.0,0.00973904916857937,8778.0,0.010626398210290829,0.09926687779036772
usmpj,2013,10,30,120108,0.051130889224758815,9770.0,0.011827285317218203,91474.0,0.11073583389019631,94682.0,0.11461934784082435,11.073583389019632
usmpj,2013,10,31,120106,0.07023213940535034,2879.0,0.0034852358677862033,16204.0,0.019616103508720957,18740.0,0.022686113290140135,0.34852358677862033
usmpj,2013,11,01,120106,0.072443780971605,2468.0,0.0029876909071539946,15671.0,0.018970868803083567,17851.0,0.021609915066290904,0.2987690907153995
usmpj,2013,11,02,120108,0.07120856747405696,2446.0,0.002961058330185847,16645.0,0.020149965619764277,18780.0,0.022734536157354948,0.2961058330185847
usmpj,2013,11,03,120106,0.07145811027619024,2523.0,0.003054272349574363,19745.0,0.023902737828912324,21902.0,0.026513940943471145,0.30542723495743634
usmpj,2013,11,04,120106,0.0751548968930852,2050.0,0.002481671944759193,9729.0,0.011777651878323019,11580.0,0.014018420058688514,0.2481671944759193
usmpj,2013,11,05,120107,0.08330342840042758,990.0,0.0011984659635666348,23685.0,0.028672390249571456,24462.0,0.02961300444521921,0.11984659635666348
usmpj,2013,11,06,120106,0.06917826690476583,2746.0,0.0033242298342969485,18473.0,0.022362890651481254,20833.0,0.025219839817155254,0.33242298342969484
usmpj,2013,11,07,120106,0.07087420911425481,2488.0,0.003011902340761401,17463.0,0.021140213254307216,19625.0,0.023757469227267885,0.3011902340761401
usmpj,2013,11,08,120106,0.0693526857688456,2516.0,0.0030457983478117704,21304.0,0.025790019078609682,23391.0,0.028316482175542577,0.30457983478117706
usmpj,2013,11,09,120106,0.07167753363634263,2164.0,0.0026196771163214116,10278.0,0.012442255730846334,12192.0,0.014759289927075162,0.26196771163214116
usmpj,2013,11,10,120105,0.0768158941200486,1832.0,0.0022177673184384595,8434.0,0.010209961552243432,10116.0,0.01224614311862634,0.22177673184384594
usmpj,2013,11,12,120105,0.030078022809688444,9278.0,0.011231684050475997,273212.0,0.3307427099373408,273212.0,0.3307427099373408,33.074270993734075
