site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
burnssagebrush,2016,12,15,120106,0.003708972843182238,674018.0,0.7917905029967413,537145.0,0.6310014120278459,677132.0,0.7954486183977125,63.100141202784584
burnssagebrush,2016,12,16,120105,0.013011109889800424,626613.0,0.7361023332526684,415996.0,0.488683806789481,628590.0,0.7384247783868111,48.8683806789481
burnssagebrush,2016,12,17,120109,0.024322629267125407,627027.0,0.736588672294416,311142.0,0.36550845924502323,631328.0,0.7416411945614608,36.550845924502326
burnssagebrush,2016,12,18,120107,0.03116168447675762,608063.0,0.7143110549328171,273027.0,0.3207335496406495,609205.0,0.7156525988595702,32.07335496406495
burnssagebrush,2016,12,19,120106,0.004056896736639284,739324.0,0.8685075500024669,532849.0,0.6259547634207255,742157.0,0.871835565715682,62.59547634207255
burnssagebrush,2016,12,20,110105,0.009805923146192557,675732.0,0.7938039936188559,483711.0,0.5682307831468251,677205.0,0.79553437383261,56.823078314682505
burnssagebrush,2016,12,21,120105,0.04507957680772196,455263.0,0.5348120076404568,237922.0,0.2794945833108176,460316.0,0.5407479283601446,27.94945833108176
burnssagebrush,2016,12,22,120106,0.01931764936855209,738945.0,0.8680623265801908,443621.0,0.5211357778722785,739723.0,0.8689762680644411,52.11357778722785
burnssagebrush,2016,12,23,120107,-0.009098854959520841,804663.0,0.9452633631636942,563120.0,0.6615150753355622,808474.0,0.9497402667581392,66.15150753355621
burnssagebrush,2016,12,24,120107,0.016446718729744594,546997.0,0.6425748715430575,333440.0,0.39170263304427094,558030.0,0.6555356895324331,39.170263304427095
