site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
bartlettir,2016,01,20,120108,0.07287087641818152,174645.0,0.24646520810782968,54919.0,0.07750363745926822,180435.0,0.2546362611293552,7.750363745926822
bartlettir,2016,01,21,120110,0.06953204097698303,145208.0,0.20492267135573153,45096.0,0.06364107203086654,158865.0,0.2241959133445009,6.364107203086654
bartlettir,2016,01,22,120109,0.06979231703757487,154514.0,0.21805562807737522,47203.0,0.06661454503887249,168662.0,0.23802178665225324,6.661454503887248
bartlettir,2016,01,23,120107,0.05766924119990237,271193.0,0.3827171644329162,138991.0,0.19614902081431104,275001.0,0.3880911488726346,19.614902081431104
bartlettir,2016,01,24,120107,0.07629556829921127,145129.0,0.20481118375837393,44642.0,0.06300037115491272,159376.0,0.22491705463880135,6.300037115491272
bartlettir,2016,01,25,120152,0.07768137749224634,143447.0,0.20243748579944368,42925.0,0.06057727995664685,156996.0,0.22155831436397738,6.057727995664685
bartlettir,2016,01,26,120107,0.05177928035964646,405722.0,0.5725692528496371,168935.0,0.2384070539190713,408736.0,0.5768227163741411,23.84070539190713
bartlettir,2016,01,27,120108,0.05758088648415968,377110.0,0.5321909853104506,159384.0,0.22492834452207808,378834.0,0.5346239551565837,22.49283445220781
bartlettir,2016,01,28,120125,0.07872389526917165,117681.0,0.16607559423595009,39023.0,0.055070639388427024,132404.0,0.18685321317134232,5.507063938842703
bartlettir,2016,01,29,120111,0.053100930112600704,362057.0,0.5109476586898937,165327.0,0.2333153165612709,364619.0,0.5145632438092631,23.33153165612709
bartlettir,2016,01,30,120106,0.05930860722698585,299766.0,0.4230403937911287,160652.0,0.22671779102143808,304893.0,0.43027579773609614,22.67177910214381
bartlettir,2016,01,31,120109,0.058143882878509724,343528.0,0.48479887778560227,151476.0,0.21376829490304108,346705.0,0.4892823726818694,21.376829490304107
bartlettir,2016,02,01,120242,0.07014691372961955,264182.0,0.37282299297628135,118478.0,0.16720034885739324,266755.0,0.3764541016851562,16.720034885739324
bartlettir,2016,02,02,120108,0.08056874249127288,113807.0,0.16060846825919878,40221.0,0.056761299409115736,128795.0,0.18176006457813235,5.676129940911574
bartlettir,2016,02,03,120110,0.041310775585885855,457726.0,0.6459591390899507,164582.0,0.23226394618112642,458901.0,0.6476173406962189,23.226394618112643
bartlettir,2016,02,04,120107,0.0806520582200964,177193.0,0.2500610359314648,50571.0,0.07136758589837129,180518.0,0.2547533936683512,7.136758589837129
bartlettir,2016,02,05,120107,0.048352357312148035,392425.0,0.5538040556083201,150866.0,0.21290744130319122,393873.0,0.5558475244814063,21.290744130319123
bartlettir,2016,02,07,120114,0.06068404305130677,336754.0,0.47523916912104025,166077.0,0.23437374311846335,340693.0,0.4807980253994149,23.437374311846334
bartlettir,2016,02,08,120108,0.055591318770075095,393393.0,0.5551701314848031,166152.0,0.23447958577418257,395679.0,0.5583962156311256,23.447958577418255
