file,site,year,month,day,time,GBCC,GBCC_r,GCC,fog
burnssagebrush_2012_10_16_120232.jpg,burnssagebrush,2012,10,16,120232,0.07238293051537903,0.002470461364239749,0.3316177709275484,0.0
burnssagebrush_2012_10_17_120220.jpg,burnssagebrush,2012,10,17,120220,0.12696417154435904,0.0002936829962244114,0.3408846046293292,0.0
burnssagebrush_2012_10_18_120159.jpg,burnssagebrush,2012,10,18,120159,0.129112642738769,0.00037708896715214427,0.3408949582134581,0.0
burnssagebrush_2012_10_19_120140.jpg,burnssagebrush,2012,10,19,120140,0.1152663571652387,2.8193567637543495e-05,0.3408402500266495,0.0
burnssagebrush_2012_10_20_120144.jpg,burnssagebrush,2012,10,20,120144,0.10770705031098417,0.0013638638344661666,0.32821013741475524,0.0
burnssagebrush_2012_10_21_120150.jpg,burnssagebrush,2012,10,21,120150,0.12989467385682843,0.0004334761024272312,0.3410416312170508,0.0
burnssagebrush_2012_10_22_120141.jpg,burnssagebrush,2012,10,22,120141,0.10721533529124543,5.40376713052917e-05,0.3241922927432201,0.0
burnssagebrush_2012_10_23_120151.jpg,burnssagebrush,2012,10,23,120151,0.08009651338034901,0.002714805617098459,0.33207090211179713,0.0
burnssagebrush_2012_10_24_120149.jpg,burnssagebrush,2012,10,24,120149,0.10608489033223105,2.114517572815762e-05,0.3339593381618749,0.0
burnssagebrush_2012_10_25_120146.jpg,burnssagebrush,2012,10,25,120146,0.0873512811555502,0.00021027702529667855,0.33867469009503,0.0
burnssagebrush_2012_10_26_120152.jpg,burnssagebrush,2012,10,26,120152,0.1176450540760196,2.2319907713055268e-05,0.3409051666717415,0.0
burnssagebrush_2012_10_27_120145.jpg,burnssagebrush,2012,10,27,120145,0.11876780528535569,1.6446247788567037e-05,0.3312905647242642,0.0
burnssagebrush_2012_10_28_120149.jpg,burnssagebrush,2012,10,28,120149,0.12566850867808158,7.870704298814225e-05,0.33923668638505766,0.0
burnssagebrush_2012_10_29_120156.jpg,burnssagebrush,2012,10,29,120156,0.12797862563020115,0.000580317600539437,0.33725710505004775,0.0
burnssagebrush_2012_10_30_120218.jpg,burnssagebrush,2012,10,30,120218,0.13197388726733147,0.00013744364223302453,0.3407830279702104,0.0
burnssagebrush_2012_10_31_123151.jpg,burnssagebrush,2012,10,31,123151,0.11730929521139455,5.051347535059876e-05,0.33989288913899035,0.0
burnssagebrush_2012_11_01_120140.jpg,burnssagebrush,2012,11,01,120140,0.12748347211083044,0.0007342074905610285,0.3369238490963895,0.0
burnssagebrush_2012_11_02_123141.jpg,burnssagebrush,2012,11,02,123141,0.13180301406556766,0.0011230437775621492,0.3407580134294016,0.0
burnssagebrush_2012_11_03_120226.jpg,burnssagebrush,2012,11,03,120226,0.13230586558899843,0.0004980863615966017,0.339335223304377,0.0
burnssagebrush_2012_11_04_120236.jpg,burnssagebrush,2012,11,04,120236,0.13298083460282942,0.00012452159039915044,0.34164337958859653,0.0
burnssagebrush_2012_11_05_120223.jpg,burnssagebrush,2012,11,05,120223,0.13626624346393945,0.001302777771251489,0.34092696835175185,0.0
burnssagebrush_2012_11_06_120308.jpg,burnssagebrush,2012,11,06,120308,0.1325620636983992,0.0011077722617584798,0.34176168364026394,0.0
burnssagebrush_2012_11_07_120234.jpg,burnssagebrush,2012,11,07,120234,0.12732840691450034,0.0009961727231932035,0.3339760020937722,0.0
burnssagebrush_2012_11_08_120229.jpg,burnssagebrush,2012,11,08,120229,0.09195230907345837,3.641669153182701e-05,0.33709307774366515,0.0
burnssagebrush_2012_11_09_120214.jpg,burnssagebrush,2012,11,09,120214,0.10552286503762001,1.7620979773464685e-05,0.3335521404298489,0.0
burnssagebrush_2012_11_10_120232.jpg,burnssagebrush,2012,11,10,120232,0.1098073277146039,0.00018443292162893037,0.33436763271612086,0.0
burnssagebrush_2012_11_11_120234.jpg,burnssagebrush,2012,11,11,120234,0.11784843654485834,3.171776359223643e-05,0.33721234182147036,0.0
burnssagebrush_2012_11_12_120232.jpg,burnssagebrush,2012,11,12,120232,0.043999652980404154,0.07585949265675036,0.3229924362109445,0.0
burnssagebrush_2012_11_13_120211.jpg,burnssagebrush,2012,11,13,120211,0.11534398204110945,7.870704298814225e-05,0.3306064568844176,0.0
burnssagebrush_2012_11_14_120158.jpg,burnssagebrush,2012,11,14,120158,0.11562324146631342,6.461025916937051e-05,0.3280238263381924,0.0
burnssagebrush_2012_11_15_120229.jpg,burnssagebrush,2012,11,15,120229,0.12255678294582954,0.0003477206675297031,0.3217299365364932,0.0
burnssagebrush_2012_11_16_120239.jpg,burnssagebrush,2012,11,16,120239,0.12515809186147722,0.00013274471429343396,0.33830607758257314,0.0
burnssagebrush_2012_11_17_120229.jpg,burnssagebrush,2012,11,17,120229,0.11157931323904363,0.0005850165284790275,0.3248740865776694,0.0
burnssagebrush_2012_11_18_120228.jpg,burnssagebrush,2012,11,18,120228,0.12173436692690742,0.0016246543351134438,0.33193431498620984,0.0
burnssagebrush_2012_11_19_120209.jpg,burnssagebrush,2012,11,19,120209,0.096515521674955,4.9338743365701115e-05,0.3341518218375618,0.0
burnssagebrush_2012_11_20_120924.jpg,burnssagebrush,2012,11,20,120924,0.11538079822615505,1.1747319848976456e-05,0.3337981501021843,0.0
burnssagebrush_2012_11_21_120225.jpg,burnssagebrush,2012,11,21,120225,0.10846832957314155,0.002860472383225767,0.33113361376345796,0.0
burnssagebrush_2012_11_22_120236.jpg,burnssagebrush,2012,11,22,120236,0.11614598853629833,0.0018278829685007365,0.33404305487744174,0.0
burnssagebrush_2012_11_23_120249.jpg,burnssagebrush,2012,11,23,120249,0.11068971093414323,2.701883565264585e-05,0.336959433981879,0.0
burnssagebrush_2012_11_24_120218.jpg,burnssagebrush,2012,11,24,120218,0.1064456353419622,1.5271515803669392e-05,0.33712493861194,0.0
burnssagebrush_2012_11_25_120226.jpg,burnssagebrush,2012,11,25,120226,0.11109925470362024,0.0024046763730854806,0.3348051188604067,0.0
burnssagebrush_2012_11_26_120216.jpg,burnssagebrush,2012,11,26,120216,0.11889199411350154,0.0016387511189322156,0.33234751690577163,0.0
burnssagebrush_2012_11_27_120223.jpg,burnssagebrush,2012,11,27,120223,0.11474228892802774,5.1688207335496405e-05,0.3343820850288251,0.0
burnssagebrush_2012_11_28_120222.jpg,burnssagebrush,2012,11,28,120222,0.11406527464698915,2.8193567637543495e-05,0.3356618159800331,0.0
burnssagebrush_2012_11_29_120143.jpg,burnssagebrush,2012,11,29,120143,0.1011711197121051,5.873659924488228e-05,0.33519422036097246,0.0
burnssagebrush_2012_11_30_120252.jpg,burnssagebrush,2012,11,30,120252,0.10636265413180737,8.22312389428352e-05,0.3347718442205872,0.0
burnssagebrush_2012_12_01_120214.jpg,burnssagebrush,2012,12,01,120214,0.14103000451751338,2.2319907713055268e-05,0.33241048886289165,0.0
burnssagebrush_2012_12_02_120228.jpg,burnssagebrush,2012,12,02,120228,0.10307010288244123,0.0024011521771307876,0.33152260585024046,0.0
burnssagebrush_2012_12_03_120231.jpg,burnssagebrush,2012,12,03,120231,0.12517782958613183,0.00017268560177995392,0.33419476334882153,0.0
burnssagebrush_2012_12_04_120220.jpg,burnssagebrush,2012,12,04,120220,0.09988815982805968,6.226079519957522e-05,0.3377205398219078,0.0
burnssagebrush_2012_12_05_120109.jpg,burnssagebrush,2012,12,05,120109,0.11828549739155983,0.0015377241682310182,0.3336822316984163,0.0
burnssagebrush_2012_12_06_120121.jpg,burnssagebrush,2012,12,06,120121,0.10355766210317975,1.9970443743259975e-05,0.33560205566684986,0.0
burnssagebrush_2012_12_07_120111.jpg,burnssagebrush,2012,12,07,120111,0.12141088528221546,0.00038531209104642773,0.33683591935616214,0.0
burnssagebrush_2012_12_08_120109.jpg,burnssagebrush,2012,12,08,120109,0.11540213917798797,3.0543031607338785e-05,0.33649777282923876,0.0
burnssagebrush_2012_12_09_120112.jpg,burnssagebrush,2012,12,09,120112,0.1286687629484118,4.229035145631524e-05,0.3413268338414543,0.0
burnssagebrush_2012_12_10_120112.jpg,burnssagebrush,2012,12,10,120112,0.10862378554720399,0.0022484370190940938,0.33532339085564933,0.0
burnssagebrush_2012_12_11_120112.jpg,burnssagebrush,2012,12,11,120112,0.11007137673601997,4.11156194714176e-05,0.3406235235044571,0.0
burnssagebrush_2012_12_12_120112.jpg,burnssagebrush,2012,12,12,120112,0.09038433167562618,0.021754861628319497,0.33616807569234863,0.0
burnssagebrush_2012_12_13_120111.jpg,burnssagebrush,2012,12,13,120111,0.10438230555339713,0.019499376217316018,0.3393662074343106,0.0
burnssagebrush_2012_12_14_120112.jpg,burnssagebrush,2012,12,14,120112,0.07820675849036372,0.013914700361112612,0.3338098764431973,0.0
burnssagebrush_2012_12_15_120112.jpg,burnssagebrush,2012,12,15,120112,0.04103963368863109,0.054548679718722175,0.3307767971909338,0.0
burnssagebrush_2012_12_16_120109.jpg,burnssagebrush,2012,12,16,120109,0.006209905189216028,0.24710839721917444,0.33785296805363935,0.0
burnssagebrush_2012_12_17_120110.jpg,burnssagebrush,2012,12,17,120110,0.0354305474058243,0.090611776923095,0.32953898810328724,0.0
burnssagebrush_2012_12_18_120039.jpg,burnssagebrush,2012,12,18,120039,0.0,0.0,0.33333333333333326,0.0
burnssagebrush_2012_12_19_123110.jpg,burnssagebrush,2012,12,19,123110,0.011143200057603959,0.20230764351113292,0.3260537131451921,0.0
burnssagebrush_2012_12_20_120112.jpg,burnssagebrush,2012,12,20,120112,0.05456007587224005,0.03551097317147093,0.3362965968747673,0.0
burnssagebrush_2012_12_21_120111.jpg,burnssagebrush,2012,12,21,120111,0.025850971104576466,0.13554997427336954,0.32555929225944885,0.0
burnssagebrush_2012_12_22_120109.jpg,burnssagebrush,2012,12,22,120109,0.01220361292417973,0.20739305827375484,0.3260943336153451,0.0
burnssagebrush_2012_12_23_120111.jpg,burnssagebrush,2012,12,23,120111,-0.01531209403708302,0.7242821800206283,0.3265244224055606,0.0
burnssagebrush_2012_12_24_120110.jpg,burnssagebrush,2012,12,24,120110,0.037586618253741676,0.11471375305723999,0.33120854341217093,0.0
burnssagebrush_2012_12_25_120109.jpg,burnssagebrush,2012,12,25,120109,-0.00743415770442073,0.5555225325342024,0.3302584974882708,0.0
burnssagebrush_2012_12_26_120039.jpg,burnssagebrush,2012,12,26,120039,0.0,0.0,0.3333333333333333,0.0
burnssagebrush_2012_12_27_120112.jpg,burnssagebrush,2012,12,27,120112,-2.529920981704257e-05,0.5132180842940683,0.33634738215158355,0.0
burnssagebrush_2012_12_28_120113.jpg,burnssagebrush,2012,12,28,120113,-0.0028892402514434402,0.5246329549913187,0.33673217849346243,0.0
burnssagebrush_2012_12_29_120112.jpg,burnssagebrush,2012,12,29,120112,-0.0018069775795585819,0.5806688454029213,0.3371338087684391,0.0
burnssagebrush_2012_12_30_120112.jpg,burnssagebrush,2012,12,30,120112,0.0049920201994461556,0.29499634658352697,0.3380604525107941,0.0
burnssagebrush_2012_12_31_120111.jpg,burnssagebrush,2012,12,31,120111,0.0009218530162002708,0.3410152973599073,0.33564411159857044,0.0
