site,year,month,day,time,snow_ratio_singlesvm,img_type,file,GBCC,GBCC_r,GCC,fog,kmeans,snow_es
burnssagebrush,2012,11,12,120232,45.822653061703974,or_img,burnssagebrush_2012_11_12_120232.jpg,0.043999652980404154,0.07585949265675036,0.3229924362109445,0.0,39.59363671178421,39.59363671178421
burnssagebrush,2012,12,15,120112,54.9661794661548,or_img,burnssagebrush_2012_12_15_120112.jpg,0.04103963368863109,0.054548679718722175,0.3307767971909338,0.0,47.40102295661245,47.40102295661245
burnssagebrush,2012,12,16,120109,98.5400430891692,or_img,burnssagebrush_2012_12_16_120109.jpg,0.006209905189216028,0.24710839721917444,0.33785296805363935,0.0,63.40122501051385,98.5400430891692
burnssagebrush,2012,12,17,120110,63.62583376602628,or_img,burnssagebrush_2012_12_17_120110.jpg,0.0354305474058243,0.090611776923095,0.32953898810328724,0.0,63.06736618040594,63.62583376602628
burnssagebrush,2012,12,18,120039,99.96839970960625,or_img,burnssagebrush_2012_12_18_120039.jpg,0.0,0.0,0.33333333333333326,0.0,63.337554536932394,99.96839970960625
burnssagebrush,2012,12,19,123110,77.39063832586595,or_img,burnssagebrush_2012_12_19_123110.jpg,0.011143200057603959,0.20230764351113292,0.3260537131451921,0.0,64.10254000549774,77.39063832586595
burnssagebrush,2012,12,20,120112,60.877783233755224,or_img,burnssagebrush_2012_12_20_120112.jpg,0.05456007587224005,0.03551097317147093,0.3362965968747673,0.0,60.88471415246611,60.88471415246611
burnssagebrush,2012,12,21,120111,64.55457687328636,or_img,burnssagebrush_2012_12_21_120111.jpg,0.025850971104576466,0.13554997427336954,0.32555929225944885,0.0,49.69738904069037,49.69738904069037
burnssagebrush,2012,12,22,120109,73.53211364827115,or_img,burnssagebrush_2012_12_22_120109.jpg,0.01220361292417973,0.20739305827375484,0.3260943336153451,0.0,55.33363563103077,55.33363563103077
burnssagebrush,2012,12,23,120111,90.10112092925999,or_img,burnssagebrush_2012_12_23_120111.jpg,-0.01531209403708302,0.7242821800206283,0.3265244224055606,0.0,59.338062021149874,59.338062021149874
burnssagebrush,2012,12,24,120110,60.91173298811876,or_img,burnssagebrush_2012_12_24_120110.jpg,0.037586618253741676,0.11471375305723999,0.33120854341217093,0.0,57.72797436264916,57.72797436264916
burnssagebrush,2012,12,25,120109,91.34680672604544,or_img,burnssagebrush_2012_12_25_120109.jpg,-0.00743415770442073,0.5555225325342024,0.3302584974882708,0.0,64.8971287200825,91.34680672604544
burnssagebrush,2012,12,26,120039,100.0,or_img,burnssagebrush_2012_12_26_120039.jpg,0.0,0.0,0.3333333333333333,0.0,74.1329890585463,100.0
burnssagebrush,2012,12,27,120112,96.28044611621858,or_img,burnssagebrush_2012_12_27_120112.jpg,-2.529920981704257e-05,0.5132180842940683,0.33634738215158355,0.0,76.90852831926395,96.28044611621858
burnssagebrush,2012,12,28,120113,96.4227061595897,or_img,burnssagebrush_2012_12_28_120113.jpg,-0.0028892402514434402,0.5246329549913187,0.33673217849346243,0.0,75.26601805798008,96.4227061595897
burnssagebrush,2012,12,29,120112,95.6812153307223,or_img,burnssagebrush_2012_12_29_120112.jpg,-0.0018069775795585819,0.5806688454029213,0.3371338087684391,0.0,77.37336976568795,95.6812153307223
burnssagebrush,2012,12,30,120112,92.3045657133325,or_img,burnssagebrush_2012_12_30_120112.jpg,0.0049920201994461556,0.29499634658352697,0.3380604525107941,0.0,75.41908563561223,92.3045657133325
burnssagebrush,2012,12,31,120111,94.19576673581922,or_img,burnssagebrush_2012_12_31_120111.jpg,0.0009218530162002708,0.3410152973599073,0.33564411159857044,0.0,73.20036933573604,94.19576673581922
burnssagebrush,2013,1,1,120039,99.84986925233008,or_img,burnssagebrush_2013_01_01_120039.jpg,0.0,0.0,0.3333333333333333,0.0,79.08013786654575,99.84986925233008
burnssagebrush,2013,1,2,120111,85.88465541586687,or_img,burnssagebrush_2013_01_02_120111.jpg,0.005409117463915439,0.18472542989316987,0.33466170995214733,0.0,75.42507676873521,85.88465541586687
burnssagebrush,2013,1,3,120111,83.36673487943726,or_img,burnssagebrush_2013_01_03_120111.jpg,0.008011323903986992,0.16878079266215412,0.33312998918702574,0.0,75.32099551487327,83.36673487943726
burnssagebrush,2013,1,4,120111,82.24416099466907,or_img,burnssagebrush_2013_01_04_120111.jpg,0.010609191560096232,0.16284839613842103,0.33451502062728133,0.0,74.95553639437162,82.24416099466907
burnssagebrush,2013,1,5,120111,88.57173735812175,or_img,burnssagebrush_2013_01_05_120111.jpg,-0.0068704998040120795,0.4810233795159634,0.33095930332722173,0.0,72.67561655808228,88.57173735812175
burnssagebrush,2013,1,6,120110,88.69943072488013,or_img,burnssagebrush_2013_01_06_120110.jpg,0.0034033784462474278,0.4714469643750778,0.3361437268418391,0.0,76.80961588613557,88.69943072488013
burnssagebrush,2013,1,7,120112,85.09382584363378,or_img,burnssagebrush_2013_01_07_120112.jpg,-0.0005677932528600293,0.29146275277295486,0.32679005055956173,0.0,73.68424144031539,85.09382584363378
burnssagebrush,2013,1,8,120111,77.06664724443118,or_img,burnssagebrush_2013_01_08_120111.jpg,0.014119040591663714,0.28176886443357946,0.32797263721408654,0.0,68.67671140829219,77.06664724443118
burnssagebrush,2013,1,9,120039,99.97638788710356,or_img,burnssagebrush_2013_01_09_120039.jpg,0.0,0.0,0.3333333333333333,0.0,66.23232909411718,99.97638788710356
burnssagebrush,2013,1,10,120110,72.23438722455472,or_img,burnssagebrush_2013_01_10_120110.jpg,0.026352297881541847,0.1132124455805408,0.32910069710299866,0.0,65.87756003467808,72.23438722455472
burnssagebrush,2013,1,11,120110,76.66336175401582,or_img,burnssagebrush_2013_01_11_120110.jpg,0.010763402445089202,0.4353674209229164,0.33127716618352826,0.0,67.82831996879912,76.66336175401582
burnssagebrush,2013,1,12,120118,78.51614904059639,or_img,burnssagebrush_2013_01_12_120118.jpg,0.006970122612407667,0.44211860564012323,0.3282513043012291,0.0,67.57363807447331,78.51614904059639
burnssagebrush,2013,1,13,123111,74.58655307791527,or_img,burnssagebrush_2013_01_13_123111.jpg,0.022727851140765414,0.16967946263060082,0.33476106891812024,0.0,66.21670515871804,74.58655307791527
burnssagebrush,2013,1,14,120112,82.01720277518683,or_img,burnssagebrush_2013_01_14_120112.jpg,-0.0023526451554873014,0.48057463189773253,0.3284819986560207,0.0,67.21581471187349,82.01720277518683
burnssagebrush,2013,1,15,120110,73.18709486430672,or_img,burnssagebrush_2013_01_15_120110.jpg,0.030672374004477535,0.10308743060270799,0.33483568530596813,0.0,66.13741074973744,73.18709486430672
burnssagebrush,2013,1,16,120133,72.09823578750509,or_img,burnssagebrush_2013_01_16_120133.jpg,0.03198703123308366,0.08745644681165991,0.33612051176996177,0.0,65.80954305275252,72.09823578750509
burnssagebrush,2013,1,17,120110,71.93107142605415,or_img,burnssagebrush_2013_01_17_120110.jpg,0.027695091581302338,0.10239668819558817,0.33238975188138475,0.0,65.64484562846987,71.93107142605415
burnssagebrush,2013,1,18,120109,74.68464319865423,or_img,burnssagebrush_2013_01_18_120109.jpg,0.02356975389321051,0.15678325490039446,0.3337588184438963,0.0,65.8521858238043,74.68464319865423
burnssagebrush,2013,1,19,120109,72.03186343035837,or_img,burnssagebrush_2013_01_19_120109.jpg,0.03021940550477958,0.09332070888026897,0.33401403444588723,0.0,65.67068973213762,72.03186343035837
burnssagebrush,2013,1,20,120112,72.25283051671761,or_img,burnssagebrush_2013_01_20_120112.jpg,0.030015473373805446,0.09342760949089465,0.33429293747494926,0.0,65.67045478574063,72.25283051671761
burnssagebrush,2013,1,21,120110,72.37042118840587,or_img,burnssagebrush_2013_01_21_120110.jpg,0.028032475163409832,0.1014850961753076,0.33291283364539326,0.0,65.689250497499,72.37042118840587
burnssagebrush,2013,1,22,120113,72.80683412079534,or_img,burnssagebrush_2013_01_22_120113.jpg,0.02878616891801727,0.09914268059742169,0.33310972292347774,0.0,65.7672527012962,72.80683412079534
burnssagebrush,2013,1,23,120112,82.74706375740375,or_img,burnssagebrush_2013_01_23_120112.jpg,-0.004645617913296319,0.3773156904252295,0.32799870280682886,0.0,66.37940553862636,82.74706375740375
burnssagebrush,2013,1,24,120111,71.5105173754608,or_img,burnssagebrush_2013_01_24_120111.jpg,0.03231136587122376,0.10110800720815546,0.33460371744763123,0.0,65.33706584842669,71.5105173754608
burnssagebrush,2013,1,25,120109,78.61717599129759,or_img,burnssagebrush_2013_01_25_120109.jpg,-0.00519593942939698,0.33007501838455555,0.32158260341402023,0.0,63.470886617218284,78.61717599129759
burnssagebrush,2013,1,26,120108,78.05671136130292,or_img,burnssagebrush_2013_01_26_120108.jpg,0.00379307337362624,0.2910985858576366,0.32569229900509983,0.0,63.4740583935775,78.05671136130292
